Time Bucket (America/Chicago),Casa10-Mains_A (kWhs)
01/04/2023 13:00:00,0.0289
01/04/2023 14:00:00,0.0292
01/04/2023 15:00:00,0.0287
01/04/2023 16:00:00,0.0287
01/04/2023 17:00:00,0.0258
01/04/2023 18:00:00,0.0187
01/04/2023 19:00:00,0.0294
01/04/2023 20:00:00,0.0293
01/04/2023 21:00:00,0.0287
01/04/2023 22:00:00,0.0291
01/04/2023 23:00:00,0.0294
01/05/2023 00:00:00,0.0294
01/05/2023 01:00:00,0.0294
01/05/2023 02:00:00,0.0295
01/05/2023 03:00:00,0.0295
01/05/2023 04:00:00,0.0294
01/05/2023 05:00:00,0.0295
01/05/2023 06:00:00,0.0249
01/05/2023 07:00:00,0.0300
01/05/2023 08:00:00,0.0285
01/05/2023 09:00:00,0.0299
01/05/2023 10:00:00,0.0296
01/05/2023 11:00:00,0.0310
01/05/2023 12:00:00,0.0305
01/05/2023 13:00:00,0.0302
01/05/2023 14:00:00,0.0291
01/05/2023 15:00:00,0.0298
01/05/2023 16:00:00,0.0296
01/05/2023 17:00:00,0.0292
01/05/2023 18:00:00,0.0300
01/05/2023 19:00:00,0.0294
01/05/2023 20:00:00,0.0294
01/05/2023 21:00:00,0.0294
01/05/2023 22:00:00,0.0294
01/05/2023 23:00:00,0.0294
01/06/2023 00:00:00,0.0295
01/06/2023 01:00:00,0.0295
01/06/2023 02:00:00,0.0296
01/06/2023 03:00:00,0.0296
01/06/2023 04:00:00,0.0296
01/06/2023 05:00:00,0.0296
01/06/2023 06:00:00,0.0296
01/06/2023 07:00:00,0.0297
01/06/2023 08:00:00,0.0297
01/06/2023 09:00:00,0.0297
01/06/2023 10:00:00,0.0308
01/06/2023 11:00:00,0.0312
01/06/2023 12:00:00,0.0308
01/06/2023 13:00:00,0.0293
01/06/2023 14:00:00,0.0331
01/06/2023 15:00:00,0.0290
01/06/2023 16:00:00,0.0299
01/06/2023 17:00:00,0.0295
01/06/2023 18:00:00,0.0294
01/06/2023 19:00:00,0.0295
01/06/2023 20:00:00,0.0292
01/06/2023 21:00:00,0.0296
01/06/2023 22:00:00,0.0301
01/06/2023 23:00:00,0.0301
01/07/2023 00:00:00,0.0301
01/07/2023 01:00:00,0.0301
01/07/2023 02:00:00,0.0301
01/07/2023 03:00:00,0.0302
01/07/2023 04:00:00,0.0302
01/07/2023 05:00:00,0.0303
01/07/2023 06:00:00,0.0304
01/07/2023 07:00:00,0.0297
01/07/2023 08:00:00,0.0321
01/07/2023 09:00:00,0.0297
01/07/2023 10:00:00,0.0332
01/07/2023 11:00:00,0.0308
01/07/2023 12:00:00,0.0337
01/07/2023 13:00:00,0.0168
01/07/2023 14:00:00,0.0124
01/07/2023 15:00:00,0.0196
01/07/2023 16:00:00,0.0099
01/07/2023 17:00:00,0.0287
01/07/2023 18:00:00,0.0293
01/07/2023 19:00:00,0.0301
01/07/2023 20:00:00,0.0298
01/07/2023 21:00:00,0.0294
01/07/2023 22:00:00,0.0294
01/07/2023 23:00:00,0.0294
01/08/2023 00:00:00,0.0294
01/08/2023 01:00:00,0.0295
01/08/2023 02:00:00,0.0296
01/08/2023 03:00:00,0.0296
01/08/2023 04:00:00,0.0296
01/08/2023 05:00:00,0.0296
01/08/2023 06:00:00,0.0296
01/08/2023 07:00:00,0.0296
01/08/2023 08:00:00,0.0286
01/08/2023 09:00:00,0.0296
01/08/2023 10:00:00,0.0297
01/08/2023 11:00:00,0.0308
01/08/2023 12:00:00,0.0320
01/08/2023 13:00:00,0.0304
01/08/2023 14:00:00,0.0290
01/08/2023 15:00:00,0.0288
01/08/2023 16:00:00,0.0239
01/08/2023 17:00:00,0.0083
01/08/2023 18:00:00,0.0239
01/08/2023 19:00:00,0.0300
01/08/2023 20:00:00,0.0298
01/08/2023 21:00:00,0.0295
01/08/2023 22:00:00,0.0294
01/08/2023 23:00:00,0.0294
01/09/2023 00:00:00,0.0294
01/09/2023 01:00:00,0.0294
01/09/2023 02:00:00,0.0294
01/09/2023 03:00:00,0.0295
01/09/2023 04:00:00,0.0294
01/09/2023 05:00:00,0.0295
01/09/2023 06:00:00,0.0310
01/09/2023 07:00:00,0.0320
01/09/2023 08:00:00,0.0309
01/09/2023 09:00:00,0.0311
01/09/2023 10:00:00,0.0317
01/09/2023 11:00:00,0.0324
01/09/2023 12:00:00,0.0300
01/09/2023 13:00:00,0.0293
01/09/2023 14:00:00,0.0292
01/09/2023 15:00:00,0.0169
01/09/2023 16:00:00,0.0240
01/09/2023 17:00:00,0.0244
01/09/2023 18:00:00,0.0297
01/09/2023 19:00:00,0.0308
01/09/2023 20:00:00,0.0263
01/09/2023 21:00:00,0.0285
01/09/2023 22:00:00,0.0294
01/09/2023 23:00:00,0.0294
01/10/2023 00:00:00,0.0294
01/10/2023 01:00:00,0.0294
01/10/2023 02:00:00,0.0291
01/10/2023 03:00:00,0.0292
01/10/2023 04:00:00,0.0289
01/10/2023 05:00:00,0.0280
01/10/2023 06:00:00,0.0280
01/10/2023 07:00:00,0.0293
01/10/2023 08:00:00,0.0309
01/10/2023 09:00:00,0.0132
01/10/2023 10:00:00,0.0148
01/10/2023 11:00:00,0.0146
01/10/2023 12:00:00,0.0243
01/10/2023 13:00:00,0.0225
01/10/2023 14:00:00,0.0263
01/10/2023 15:00:00,0.0074
01/10/2023 16:00:00,0.0032
01/10/2023 17:00:00,0.0089
01/10/2023 18:00:00,0.0165
01/10/2023 19:00:00,0.0292
01/10/2023 20:00:00,0.0139
01/10/2023 21:00:00,0.0029
01/10/2023 22:00:00,0.0294
01/10/2023 23:00:00,0.0294
01/11/2023 00:00:00,0.0294
01/11/2023 01:00:00,0.0294
01/11/2023 02:00:00,0.0295
01/11/2023 03:00:00,0.0295
01/11/2023 04:00:00,0.0295
01/11/2023 05:00:00,0.0296
01/11/2023 06:00:00,0.0308
01/11/2023 07:00:00,0.0319
01/11/2023 08:00:00,0.0309
01/11/2023 09:00:00,0.0303
01/11/2023 10:00:00,0.0171
01/11/2023 11:00:00,0.0150
01/11/2023 12:00:00,0.0242
01/11/2023 13:00:00,0.0088
01/11/2023 14:00:00,0.0060
01/11/2023 15:00:00,0.0095
01/11/2023 16:00:00,0.0128
01/11/2023 17:00:00,0.0128
01/11/2023 18:00:00,0.0303
01/11/2023 19:00:00,0.0304
01/11/2023 20:00:00,0.0295
01/11/2023 21:00:00,0.0295
01/11/2023 22:00:00,0.0296
01/11/2023 23:00:00,0.0297
01/12/2023 00:00:00,0.0297
01/12/2023 01:00:00,0.0297
01/12/2023 02:00:00,0.0300
01/12/2023 03:00:00,0.0302
01/12/2023 04:00:00,0.0302
01/12/2023 05:00:00,0.0304
01/12/2023 06:00:00,0.0305
01/12/2023 07:00:00,0.0301
01/12/2023 08:00:00,0.0305
01/12/2023 09:00:00,0.0301
01/12/2023 10:00:00,0.0253
01/12/2023 11:00:00,0.0032
01/12/2023 12:00:00,0.0032
01/12/2023 13:00:00,0.0032
01/12/2023 14:00:00,0.0032
01/12/2023 15:00:00,0.0032
01/12/2023 16:00:00,0.0032
01/12/2023 17:00:00,0.0032
01/12/2023 18:00:00,0.0383
01/12/2023 19:00:00,0.3130
01/12/2023 20:00:00,0.3753
01/12/2023 21:00:00,0.3596
01/12/2023 22:00:00,0.0537
01/12/2023 23:00:00,0.0392
01/13/2023 00:00:00,0.0391
01/13/2023 01:00:00,0.0392
01/13/2023 02:00:00,0.0390
01/13/2023 03:00:00,0.0390
01/13/2023 04:00:00,0.0300
01/13/2023 05:00:00,0.0298
01/13/2023 06:00:00,0.0298
01/13/2023 07:00:00,0.0305
01/13/2023 08:00:00,0.0300
01/13/2023 09:00:00,0.0297
01/13/2023 10:00:00,0.0306
01/13/2023 11:00:00,0.0299
01/13/2023 12:00:00,0.0298
01/13/2023 13:00:00,0.0297
01/13/2023 14:00:00,0.0299
01/13/2023 15:00:00,0.0297
01/13/2023 16:00:00,0.0297
01/13/2023 17:00:00,0.0300
01/13/2023 18:00:00,0.0300
01/13/2023 19:00:00,0.0298
01/13/2023 20:00:00,0.0298
01/13/2023 21:00:00,0.0299
01/13/2023 22:00:00,0.0299
01/13/2023 23:00:00,0.0299
01/14/2023 00:00:00,0.0299
01/14/2023 01:00:00,0.0300
01/14/2023 02:00:00,0.0301
01/14/2023 03:00:00,0.0299
01/14/2023 04:00:00,0.0299
01/14/2023 05:00:00,0.0301
01/14/2023 06:00:00,0.0303
01/14/2023 07:00:00,0.0325
01/14/2023 08:00:00,0.0321
01/14/2023 09:00:00,0.0347
01/14/2023 10:00:00,0.0282
01/14/2023 11:00:00,0.0312
01/14/2023 12:00:00,0.0345
01/14/2023 13:00:00,0.0336
01/14/2023 14:00:00,0.0325
01/14/2023 15:00:00,0.0320
01/14/2023 16:00:00,0.0308
01/14/2023 17:00:00,0.0293
01/14/2023 18:00:00,0.0294
01/14/2023 19:00:00,0.0296
01/14/2023 20:00:00,0.0298
01/14/2023 21:00:00,0.0298
01/14/2023 22:00:00,0.0299
01/14/2023 23:00:00,0.0299
01/15/2023 00:00:00,0.0300
01/15/2023 01:00:00,0.0300
01/15/2023 02:00:00,0.0302
01/15/2023 03:00:00,0.0305
01/15/2023 04:00:00,0.0305
01/15/2023 05:00:00,0.0306
01/15/2023 06:00:00,0.0307
01/15/2023 07:00:00,0.0307
01/15/2023 08:00:00,0.0306
01/15/2023 09:00:00,0.0301
01/15/2023 10:00:00,0.0322
01/15/2023 11:00:00,0.0315
01/15/2023 12:00:00,0.0311
01/15/2023 13:00:00,0.0319
01/15/2023 14:00:00,0.0289
01/15/2023 15:00:00,0.0286
01/15/2023 16:00:00,0.0295
01/15/2023 17:00:00,0.0293
01/15/2023 18:00:00,0.0297
01/15/2023 19:00:00,0.0296
01/15/2023 20:00:00,0.0299
01/15/2023 21:00:00,0.0296
01/15/2023 22:00:00,0.0299
01/15/2023 23:00:00,0.0303
01/16/2023 00:00:00,0.0303
01/16/2023 01:00:00,0.0304
01/16/2023 02:00:00,0.0300
01/16/2023 03:00:00,0.0302
01/16/2023 04:00:00,0.0303
01/16/2023 05:00:00,0.0304
01/16/2023 06:00:00,0.0305
01/16/2023 07:00:00,0.0307
01/16/2023 08:00:00,0.0306
01/16/2023 09:00:00,0.0313
01/16/2023 10:00:00,0.0313
01/16/2023 11:00:00,0.0311
01/16/2023 12:00:00,0.0302
01/16/2023 13:00:00,0.0319
01/16/2023 14:00:00,0.0307
01/16/2023 15:00:00,0.0291
01/16/2023 16:00:00,0.0300
01/16/2023 17:00:00,0.0288
01/16/2023 18:00:00,0.0294
01/16/2023 19:00:00,0.0294
01/16/2023 20:00:00,0.0297
01/16/2023 21:00:00,0.0293
01/16/2023 22:00:00,0.0297
01/16/2023 23:00:00,0.0299
01/17/2023 00:00:00,0.0301
01/17/2023 01:00:00,0.0298
01/17/2023 02:00:00,0.0302
01/17/2023 03:00:00,0.0301
01/17/2023 04:00:00,0.0300
01/17/2023 05:00:00,0.0301
01/17/2023 06:00:00,0.0304
01/17/2023 07:00:00,0.0305
01/17/2023 08:00:00,0.0302
01/17/2023 09:00:00,0.0301
01/17/2023 10:00:00,0.0300
01/17/2023 11:00:00,0.0295
01/17/2023 12:00:00,0.0320
01/17/2023 13:00:00,0.0302
01/17/2023 14:00:00,0.0290
01/17/2023 15:00:00,0.0291
01/17/2023 16:00:00,0.0286
01/17/2023 17:00:00,0.0058
01/17/2023 18:00:00,0.0023
01/17/2023 19:00:00,0.0023
01/17/2023 20:00:00,0.0023
01/17/2023 21:00:00,0.0023
01/17/2023 22:00:00,0.0023
01/17/2023 23:00:00,0.0023
01/18/2023 00:00:00,0.0023
01/18/2023 01:00:00,0.0023
01/18/2023 02:00:00,0.0023
01/18/2023 03:00:00,0.0023
01/18/2023 04:00:00,0.0023
01/18/2023 05:00:00,0.0023
01/18/2023 06:00:00,0.0023
01/18/2023 07:00:00,0.0023
01/18/2023 08:00:00,0.0291
01/18/2023 09:00:00,0.0151
01/18/2023 10:00:00,0.0168
01/18/2023 11:00:00,0.0124
01/18/2023 12:00:00,0.0130
01/18/2023 13:00:00,0.0320
01/18/2023 14:00:00,0.0292
01/18/2023 15:00:00,0.0311
01/18/2023 16:00:00,0.0288
01/18/2023 17:00:00,0.0284
01/18/2023 18:00:00,0.0290
01/18/2023 19:00:00,0.0294
01/18/2023 20:00:00,0.0295
01/18/2023 21:00:00,0.0157
01/18/2023 22:00:00,0.0296
01/18/2023 23:00:00,0.0297
01/19/2023 00:00:00,0.0300
01/19/2023 01:00:00,0.0302
01/19/2023 02:00:00,0.0301
01/19/2023 03:00:00,0.0300
01/19/2023 04:00:00,0.0300
01/19/2023 05:00:00,0.0304
01/19/2023 06:00:00,0.0305
01/19/2023 07:00:00,0.0306
01/19/2023 08:00:00,0.0302
01/19/2023 09:00:00,0.0298
01/19/2023 10:00:00,0.0293
01/19/2023 11:00:00,0.0292
01/19/2023 12:00:00,0.0045
01/19/2023 13:00:00,0.0045
01/19/2023 14:00:00,0.0045
01/19/2023 15:00:00,0.0126
01/19/2023 16:00:00,0.0069
01/19/2023 17:00:00,0.0287
01/19/2023 18:00:00,0.0291
01/19/2023 19:00:00,0.0294
01/19/2023 20:00:00,0.0294
01/19/2023 21:00:00,0.0294
01/19/2023 22:00:00,0.0295
01/19/2023 23:00:00,0.0296
01/20/2023 00:00:00,0.0296
01/20/2023 01:00:00,0.0297
01/20/2023 02:00:00,0.0297
01/20/2023 03:00:00,0.0298
01/20/2023 04:00:00,0.0298
01/20/2023 05:00:00,0.0299
01/20/2023 06:00:00,0.0299
01/20/2023 07:00:00,0.0303
01/20/2023 08:00:00,0.0301
01/20/2023 09:00:00,0.0295
01/20/2023 10:00:00,0.0295
01/20/2023 11:00:00,0.0293
01/20/2023 12:00:00,0.0292
01/20/2023 13:00:00,0.0291
01/20/2023 14:00:00,0.0289
01/20/2023 15:00:00,0.0287
01/20/2023 16:00:00,0.0288
01/20/2023 17:00:00,0.0289
01/20/2023 18:00:00,0.0291
01/20/2023 19:00:00,0.0293
01/20/2023 20:00:00,0.0294
01/20/2023 21:00:00,0.0295
01/20/2023 22:00:00,0.0296
01/20/2023 23:00:00,0.0296
01/21/2023 00:00:00,0.0296
01/21/2023 01:00:00,0.0297
01/21/2023 02:00:00,0.0299
01/21/2023 03:00:00,0.0303
01/21/2023 04:00:00,0.0300
01/21/2023 05:00:00,0.0303
01/21/2023 06:00:00,0.0300
01/21/2023 07:00:00,0.0335
01/21/2023 08:00:00,0.0325
01/21/2023 09:00:00,0.0350
01/21/2023 10:00:00,0.0339
01/21/2023 11:00:00,0.0319
01/21/2023 12:00:00,0.0334
01/21/2023 13:00:00,0.0317
01/21/2023 14:00:00,0.0327
01/21/2023 15:00:00,0.0294
01/21/2023 16:00:00,0.0288
01/21/2023 17:00:00,0.0163
01/21/2023 18:00:00,0.0080
01/21/2023 19:00:00,0.0080
01/21/2023 20:00:00,0.0080
01/21/2023 21:00:00,0.0296
01/21/2023 22:00:00,0.0294
01/21/2023 23:00:00,0.0296
01/22/2023 00:00:00,0.0301
01/22/2023 01:00:00,0.0300
01/22/2023 02:00:00,0.0298
01/22/2023 03:00:00,0.0298
01/22/2023 04:00:00,0.0298
01/22/2023 05:00:00,0.0297
01/22/2023 06:00:00,0.0301
01/22/2023 07:00:00,0.0303
01/22/2023 08:00:00,0.0304
01/22/2023 09:00:00,0.0300
01/22/2023 10:00:00,0.0343
01/22/2023 11:00:00,0.0273
01/22/2023 12:00:00,0.0294
01/22/2023 13:00:00,0.0291
01/22/2023 14:00:00,0.0290
01/22/2023 15:00:00,0.0289
01/22/2023 16:00:00,0.0308
01/22/2023 17:00:00,0.0293
01/22/2023 18:00:00,0.0295
01/22/2023 19:00:00,0.0296
01/22/2023 20:00:00,0.0295
01/22/2023 21:00:00,0.0295
01/22/2023 22:00:00,0.0295
01/22/2023 23:00:00,0.0296
01/23/2023 00:00:00,0.0295
01/23/2023 01:00:00,0.0295
01/23/2023 02:00:00,0.0295
01/23/2023 03:00:00,0.0294
01/23/2023 04:00:00,0.0295
01/23/2023 05:00:00,0.0295
01/23/2023 06:00:00,0.0296
01/23/2023 07:00:00,0.0295
01/23/2023 08:00:00,0.0296
01/23/2023 09:00:00,0.0295
01/23/2023 10:00:00,0.0295
01/23/2023 11:00:00,0.0294
01/23/2023 12:00:00,0.0307
01/23/2023 13:00:00,0.0301
01/23/2023 14:00:00,0.0303
01/23/2023 15:00:00,0.0291
01/23/2023 16:00:00,0.0230
01/23/2023 17:00:00,0.0288
01/23/2023 18:00:00,0.0293
01/23/2023 19:00:00,0.0298
01/23/2023 20:00:00,0.0287
01/23/2023 21:00:00,0.0294
01/23/2023 22:00:00,0.0284
01/23/2023 23:00:00,0.0294
01/24/2023 00:00:00,0.0294
01/24/2023 01:00:00,0.0294
01/24/2023 02:00:00,0.0294
01/24/2023 03:00:00,0.0295
01/24/2023 04:00:00,0.0296
01/24/2023 05:00:00,0.0297
01/24/2023 06:00:00,0.0301
01/24/2023 07:00:00,0.0303
01/24/2023 08:00:00,0.0304
01/24/2023 09:00:00,0.0299
01/24/2023 10:00:00,0.0298
01/24/2023 11:00:00,0.0298
01/24/2023 12:00:00,0.0300
01/24/2023 13:00:00,0.0314
01/24/2023 14:00:00,0.0298
01/24/2023 15:00:00,0.0298
01/24/2023 16:00:00,0.0290
01/24/2023 17:00:00,0.0288
01/24/2023 18:00:00,0.0291
01/24/2023 19:00:00,0.0293
01/24/2023 20:00:00,0.0294
01/24/2023 21:00:00,0.0294
01/24/2023 22:00:00,0.0294
01/24/2023 23:00:00,0.0296
01/25/2023 00:00:00,0.0296
01/25/2023 01:00:00,0.0300
01/25/2023 02:00:00,0.0298
01/25/2023 03:00:00,0.0298
01/25/2023 04:00:00,0.0298
01/25/2023 05:00:00,0.0301
01/25/2023 06:00:00,0.0313
01/25/2023 07:00:00,0.0319
01/25/2023 08:00:00,0.0318
01/25/2023 09:00:00,0.0302
01/25/2023 10:00:00,0.0307
01/25/2023 11:00:00,0.0299
01/25/2023 12:00:00,0.0292
01/25/2023 13:00:00,0.0291
01/25/2023 14:00:00,0.0290
01/25/2023 15:00:00,0.0288
01/25/2023 16:00:00,0.0288
01/25/2023 17:00:00,0.0286
01/25/2023 18:00:00,0.0297
01/25/2023 19:00:00,0.0296
01/25/2023 20:00:00,0.0295
01/25/2023 21:00:00,0.0296
01/25/2023 22:00:00,0.0296
01/25/2023 23:00:00,0.0296
01/26/2023 00:00:00,0.0297
01/26/2023 01:00:00,0.0296
01/26/2023 02:00:00,0.0297
01/26/2023 03:00:00,0.0297
01/26/2023 04:00:00,0.0297
01/26/2023 05:00:00,0.0298
01/26/2023 06:00:00,0.0298
01/26/2023 07:00:00,0.0298
01/26/2023 08:00:00,0.0298
01/26/2023 09:00:00,0.0299
01/26/2023 10:00:00,0.0297
01/26/2023 11:00:00,0.0296
01/26/2023 12:00:00,0.0301
01/26/2023 13:00:00,0.0295
01/26/2023 14:00:00,0.0289
01/26/2023 15:00:00,0.0291
01/26/2023 16:00:00,0.0291
01/26/2023 17:00:00,0.0291
01/26/2023 18:00:00,0.0296
01/26/2023 19:00:00,0.0297
01/26/2023 20:00:00,0.0297
01/26/2023 21:00:00,0.0298
01/26/2023 22:00:00,0.0297
01/26/2023 23:00:00,0.0297
01/27/2023 00:00:00,0.0297
01/27/2023 01:00:00,0.0298
01/27/2023 02:00:00,0.0298
01/27/2023 03:00:00,0.0298
01/27/2023 04:00:00,0.0298
01/27/2023 05:00:00,0.0298
01/27/2023 06:00:00,0.0298
01/27/2023 07:00:00,0.0298
01/27/2023 08:00:00,0.0299
01/27/2023 09:00:00,0.0299
01/27/2023 10:00:00,0.0310
01/27/2023 11:00:00,0.0300
01/27/2023 12:00:00,0.0306
01/27/2023 13:00:00,0.0302
01/27/2023 14:00:00,0.0293
01/27/2023 15:00:00,0.0291
01/27/2023 16:00:00,0.0289
01/27/2023 17:00:00,0.0289
01/27/2023 18:00:00,0.0294
01/27/2023 19:00:00,0.0297
01/27/2023 20:00:00,0.0296
01/27/2023 21:00:00,0.0296
01/27/2023 22:00:00,0.0296
01/27/2023 23:00:00,0.0297
01/28/2023 00:00:00,0.0298
01/28/2023 01:00:00,0.0298
01/28/2023 02:00:00,0.0297
01/28/2023 03:00:00,0.0298
01/28/2023 04:00:00,0.0298
01/28/2023 05:00:00,0.0298
01/28/2023 06:00:00,0.0298
01/28/2023 07:00:00,0.0336
01/28/2023 08:00:00,0.0298
01/28/2023 09:00:00,0.0330
01/28/2023 10:00:00,0.0337
01/28/2023 11:00:00,0.0312
01/28/2023 12:00:00,0.0327
01/28/2023 13:00:00,0.0328
01/28/2023 14:00:00,0.0331
01/28/2023 15:00:00,0.0334
01/28/2023 16:00:00,0.0287
01/28/2023 17:00:00,0.0287
01/28/2023 18:00:00,0.0291
01/28/2023 19:00:00,0.0293
01/28/2023 20:00:00,0.0295
01/28/2023 21:00:00,0.0295
01/28/2023 22:00:00,0.0296
01/28/2023 23:00:00,0.0296
01/29/2023 00:00:00,0.0296
01/29/2023 01:00:00,0.0297
01/29/2023 02:00:00,0.0297
01/29/2023 03:00:00,0.0297
01/29/2023 04:00:00,0.0299
01/29/2023 05:00:00,0.0300
01/29/2023 06:00:00,0.0276
01/29/2023 07:00:00,0.0303
01/29/2023 08:00:00,0.0302
01/29/2023 09:00:00,0.0298
01/29/2023 10:00:00,0.0297
01/29/2023 11:00:00,0.0295
01/29/2023 12:00:00,0.0293
01/29/2023 13:00:00,0.0292
01/29/2023 14:00:00,0.0290
01/29/2023 15:00:00,0.0288
01/29/2023 16:00:00,0.0285
01/29/2023 17:00:00,0.0286
01/29/2023 18:00:00,0.0290
01/29/2023 19:00:00,0.0292
01/29/2023 20:00:00,0.0293
01/29/2023 21:00:00,0.0294
01/29/2023 22:00:00,0.0295
01/29/2023 23:00:00,0.0295
01/30/2023 00:00:00,0.0295
01/30/2023 01:00:00,0.0296
01/30/2023 02:00:00,0.0296
01/30/2023 03:00:00,0.0298
01/30/2023 04:00:00,0.0302
01/30/2023 05:00:00,0.0300
01/30/2023 06:00:00,0.0301
01/30/2023 07:00:00,0.0303
01/30/2023 08:00:00,0.0304
01/30/2023 09:00:00,0.0298
01/30/2023 10:00:00,0.0309
01/30/2023 11:00:00,0.0309
01/30/2023 12:00:00,0.0299
01/30/2023 13:00:00,0.0297
01/30/2023 14:00:00,0.0294
01/30/2023 15:00:00,0.0278
01/30/2023 16:00:00,0.0232
01/30/2023 17:00:00,0.0207
01/30/2023 18:00:00,0.0298
01/30/2023 19:00:00,0.0294
01/30/2023 20:00:00,0.0294
01/30/2023 21:00:00,0.0295
01/30/2023 22:00:00,0.0295
01/30/2023 23:00:00,0.0296
01/31/2023 00:00:00,0.0296
01/31/2023 01:00:00,0.0296
01/31/2023 02:00:00,0.0297
01/31/2023 03:00:00,0.0297
01/31/2023 04:00:00,0.0297
01/31/2023 05:00:00,0.0298
01/31/2023 06:00:00,0.0299
01/31/2023 07:00:00,0.0299
01/31/2023 08:00:00,0.0297
01/31/2023 09:00:00,0.0296
01/31/2023 10:00:00,0.0294
01/31/2023 11:00:00,0.0327
01/31/2023 12:00:00,0.0299
01/31/2023 13:00:00,0.0297
01/31/2023 14:00:00,0.0288
01/31/2023 15:00:00,0.0257
01/31/2023 16:00:00,0.0122
01/31/2023 17:00:00,0.0065
01/31/2023 18:00:00,0.0286
01/31/2023 19:00:00,0.0291
01/31/2023 20:00:00,0.0297
01/31/2023 21:00:00,0.0296
01/31/2023 22:00:00,0.0295
01/31/2023 23:00:00,0.0295
02/01/2023 00:00:00,0.0296
