2023-01-01,1.7945,6
2023-01-02,2.3329,6
2023-01-03,1.7691,6
2023-01-04,1.2828,6
2023-01-05,1.1831,6
2023-01-06,1.4028,6
2023-01-07,1.8167,6
2023-01-08,4.0039,6
2023-01-09,1.2193,6
2023-01-10,1.2479,6
2023-01-11,1.2326,6
2023-01-12,1.3726,6
2023-01-13,1.654,6
2023-01-14,1.3451,6
2023-01-15,1.3505,6
2023-01-16,1.4384,6
2023-01-17,1.5842,6
2023-01-18,1.3805,6
2023-01-19,1.1731,6
2023-01-20,1.5394,6
2023-01-21,1.1603,6
2023-01-22,1.5666,6
2023-01-23,1.5776,6
2023-01-24,1.1395,6
2023-01-25,1.6943,6
2023-01-26,1.5459,6
2023-01-27,1.5856,6
2023-01-28,1.101,6
2023-01-29,0.7825,6
2023-01-30,0.6424,6
2023-01-31,0.7785,6
