2023-01-01,3.4533,8
2023-01-02,4.9015,8
2023-01-03,4.756,8
2023-01-04,5.8226,8
2023-01-05,3.6332,8
2023-01-06,4.747,8
2023-01-07,4.8308,8
2023-01-08,5.0441,8
2023-01-09,4.6552,8
2023-01-10,4.1308,8
2023-01-11,5.2807,8
2023-01-12,3.7758,8
2023-01-13,4.9112,8
2023-01-14,3.1399,8
2023-01-15,2.5648,8
2023-01-16,3.615,8
2023-01-17,5.072,8
2023-01-18,4.0759,8
2023-01-19,4.0642,8
2023-01-20,3.9591,8
2023-01-21,2.951,8
2023-01-22,1.4841,8
2023-01-23,5.0519,8
2023-01-24,4.1237,8
2023-01-25,3.5863,8
2023-01-26,5.2116,8
2023-01-27,2.5507,8
2023-01-28,3.3083,8
2023-01-29,2.0189,8
2023-01-30,3.6135,8
2023-01-31,2.9926,8
