Time Bucket (America/Chicago),Casa1-Mains_C (kWatts)
01/09/2023 00:30:00,0.1899
01/09/2023 00:45:00,0.1893
01/09/2023 01:00:00,0.1927
01/09/2023 01:15:00,0.2338
01/09/2023 01:30:00,0.2681
01/09/2023 01:45:00,0.1875
01/09/2023 02:00:00,0.1863
01/09/2023 02:15:00,0.1847
01/09/2023 02:30:00,0.1897
01/09/2023 02:45:00,0.3691
01/09/2023 03:00:00,0.3611
01/09/2023 03:15:00,0.2379
01/09/2023 03:30:00,0.1831
01/09/2023 03:45:00,0.1838
01/09/2023 04:00:00,0.1833
01/09/2023 04:15:00,0.2345
01/09/2023 04:30:00,0.2493
01/09/2023 04:45:00,0.1806
01/09/2023 05:00:00,0.1810
01/09/2023 05:15:00,0.1801
01/09/2023 05:30:00,0.1796
01/09/2023 05:45:00,0.3203
01/09/2023 06:00:00,0.3783
01/09/2023 06:15:00,0.2548
01/09/2023 06:30:00,0.1797
01/09/2023 06:45:00,0.1796
01/09/2023 07:00:00,0.1759
01/09/2023 07:15:00,0.1902
01/09/2023 07:30:00,0.4468
01/09/2023 07:45:00,0.2154
01/09/2023 08:00:00,0.1530
01/09/2023 08:15:00,0.1235
01/09/2023 08:30:00,0.1297
01/09/2023 08:45:00,0.1590
01/09/2023 09:00:00,0.2300
01/09/2023 09:15:00,0.2039
01/09/2023 09:30:00,0.0266
01/09/2023 09:45:00,0.0153
01/09/2023 10:00:00,0.0324
01/09/2023 10:15:00,0.0182
01/09/2023 10:30:00,0.0936
01/09/2023 10:45:00,0.0047
01/09/2023 11:00:00,0.0118
01/09/2023 11:15:00,0.0118
01/09/2023 11:30:00,0.0183
01/09/2023 11:45:00,0.0941
01/09/2023 12:00:00,0.1461
01/09/2023 12:15:00,0.1307
01/09/2023 12:30:00,0.0844
01/09/2023 12:45:00,0.0120
01/09/2023 13:00:00,0.0811
01/09/2023 13:15:00,0.0889
01/09/2023 13:30:00,0.0261
01/09/2023 13:45:00,0.0191
01/09/2023 14:00:00,0.0945
01/09/2023 14:15:00,0.0242
01/09/2023 14:30:00,0.0100
01/09/2023 14:45:00,0.0275
01/09/2023 15:00:00,0.1371
01/09/2023 15:15:00,0.1566
01/09/2023 15:30:00,0.1066
01/09/2023 15:45:00,0.0158
01/09/2023 16:00:00,0.0500
01/09/2023 16:15:00,0.0599
01/09/2023 16:30:00,0.0354
01/09/2023 16:45:00,0.0662
01/09/2023 17:00:00,0.0947
01/09/2023 17:15:00,0.1591
01/09/2023 17:30:00,0.1706
01/09/2023 17:45:00,0.1804
01/09/2023 18:00:00,0.2890
01/09/2023 18:15:00,0.3256
01/09/2023 18:30:00,0.2593
01/09/2023 18:45:00,0.1411
01/09/2023 19:00:00,0.1390
01/09/2023 19:15:00,0.1501
01/09/2023 19:30:00,0.2307
01/09/2023 19:45:00,0.1395
01/09/2023 20:00:00,0.1383
01/09/2023 20:15:00,0.1390
01/09/2023 20:30:00,0.1864
01/09/2023 20:45:00,0.2481
01/09/2023 21:00:00,0.2592
01/09/2023 21:15:00,0.2444
01/09/2023 21:30:00,0.1728
01/09/2023 21:45:00,0.2644
01/09/2023 22:00:00,0.2004
01/09/2023 22:15:00,0.1918
01/09/2023 22:30:00,0.1967
01/09/2023 22:45:00,0.1359
01/09/2023 23:00:00,0.1795
01/09/2023 23:15:00,0.0794
01/09/2023 23:30:00,0.1138
01/09/2023 23:45:00,0.2313
01/10/2023 00:00:00,0.2323
01/10/2023 00:15:00,0.2165
01/10/2023 00:30:00,0.0826
01/10/2023 00:45:00,0.0835
01/10/2023 01:00:00,0.0768
01/10/2023 01:15:00,0.0883
01/10/2023 01:30:00,0.2901
01/10/2023 01:45:00,0.2411
01/10/2023 02:00:00,0.2006
01/10/2023 02:15:00,0.0956
01/10/2023 02:30:00,0.1191
01/10/2023 02:45:00,0.2031
01/10/2023 03:00:00,0.2223
01/10/2023 03:15:00,0.1693
01/10/2023 03:30:00,0.0781
01/10/2023 03:45:00,0.0778
01/10/2023 04:00:00,0.0777
01/10/2023 04:15:00,0.1469
01/10/2023 04:30:00,0.0884
01/10/2023 04:45:00,0.0743
01/10/2023 05:00:00,0.0723
01/10/2023 05:15:00,0.0718
01/10/2023 05:30:00,0.1759
01/10/2023 05:45:00,0.1998
01/10/2023 06:00:00,0.1808
01/10/2023 06:15:00,0.1148
01/10/2023 06:30:00,0.0765
01/10/2023 06:45:00,0.1434
01/10/2023 07:00:00,0.0900
01/10/2023 07:15:00,0.0365
01/10/2023 07:30:00,0.0211
01/10/2023 07:45:00,0.0164
01/10/2023 08:00:00,0.0479
01/10/2023 08:15:00,0.0746
01/10/2023 08:30:00,0.0257
01/10/2023 08:45:00,0.1352
01/10/2023 09:00:00,0.1524
01/10/2023 09:15:00,0.1389
01/10/2023 09:30:00,0.1125
01/10/2023 09:45:00,0.0389
01/10/2023 10:00:00,0.0323
01/10/2023 10:15:00,0.0177
01/10/2023 10:30:00,0.2000
01/10/2023 10:45:00,0.0386
01/10/2023 11:00:00,0.0752
01/10/2023 11:15:00,0.0188
01/10/2023 11:30:00,0.0351
01/10/2023 11:45:00,0.1299
01/10/2023 12:00:00,0.1150
01/10/2023 12:15:00,0.1249
01/10/2023 12:30:00,0.0345
01/10/2023 12:45:00,0.0085
01/10/2023 13:00:00,0.0080
01/10/2023 13:15:00,0.0080
01/10/2023 13:30:00,0.0075
01/10/2023 13:45:00,0.0813
01/10/2023 14:00:00,0.0185
01/10/2023 14:15:00,0.0144
01/10/2023 14:30:00,0.0896
01/10/2023 14:45:00,0.1376
01/10/2023 15:00:00,0.2065
01/10/2023 15:15:00,0.0530
01/10/2023 15:30:00,0.0223
01/10/2023 15:45:00,0.0494
01/10/2023 16:00:00,0.0532
01/10/2023 16:15:00,0.0454
01/10/2023 16:30:00,0.0235
01/10/2023 16:45:00,0.0257
01/10/2023 17:00:00,0.1078
01/10/2023 17:15:00,0.0509
01/10/2023 17:30:00,0.1307
01/10/2023 17:45:00,0.1332
01/10/2023 18:00:00,0.1354
01/10/2023 18:15:00,0.0926
01/10/2023 18:30:00,0.0423
01/10/2023 18:45:00,0.0876
01/10/2023 19:00:00,0.1022
01/10/2023 19:15:00,0.1022
01/10/2023 19:30:00,0.1677
01/10/2023 19:45:00,0.1079
01/10/2023 20:00:00,0.1010
01/10/2023 20:15:00,0.1264
01/10/2023 20:30:00,0.2884
01/10/2023 20:45:00,0.2338
01/10/2023 21:00:00,0.1509
01/10/2023 21:15:00,0.0902
01/10/2023 21:30:00,0.0900
01/10/2023 21:45:00,0.1732
01/10/2023 22:00:00,0.1162
01/10/2023 22:15:00,0.0906
01/10/2023 22:30:00,0.0919
01/10/2023 22:45:00,0.0926
01/10/2023 23:00:00,0.1818
01/10/2023 23:15:00,0.1727
01/10/2023 23:30:00,0.3990
01/10/2023 23:45:00,0.2280
01/11/2023 00:00:00,0.1394
01/11/2023 00:15:00,0.1958
01/11/2023 00:30:00,0.1238
01/11/2023 00:45:00,0.1069
01/11/2023 01:00:00,0.1057
01/11/2023 01:15:00,0.0971
01/11/2023 01:30:00,0.1626
01/11/2023 01:45:00,0.1075
01/11/2023 02:00:00,0.0720
01/11/2023 02:15:00,0.1608
01/11/2023 02:30:00,0.1863
01/11/2023 02:45:00,0.2202
01/11/2023 03:00:00,0.1296
01/11/2023 03:15:00,0.0671
01/11/2023 03:30:00,0.0671
01/11/2023 03:45:00,0.0661
01/11/2023 04:00:00,0.0752
01/11/2023 04:15:00,0.1630
01/11/2023 04:30:00,0.0660
01/11/2023 04:45:00,0.0661
01/11/2023 05:00:00,0.0664
01/11/2023 05:15:00,0.1197
01/11/2023 05:30:00,0.2419
01/11/2023 05:45:00,0.2410
01/11/2023 06:00:00,0.0933
01/11/2023 06:15:00,0.0821
01/11/2023 06:30:00,0.0790
01/11/2023 06:45:00,0.0820
01/11/2023 07:00:00,0.1786
01/11/2023 07:15:00,0.1165
01/11/2023 07:30:00,0.1228
01/11/2023 07:45:00,0.1129
01/11/2023 08:00:00,0.1589
01/11/2023 08:15:00,0.2242
01/11/2023 08:30:00,0.2995
01/11/2023 08:45:00,0.0708
01/11/2023 09:00:00,0.0567
01/11/2023 09:15:00,0.0433
01/11/2023 09:30:00,0.0101
01/11/2023 09:45:00,0.0156
01/11/2023 10:00:00,0.0165
01/11/2023 10:15:00,0.0935
01/11/2023 10:30:00,0.0193
01/11/2023 10:45:00,0.0487
01/11/2023 11:00:00,0.1404
01/11/2023 11:15:00,0.1888
01/11/2023 11:30:00,0.0370
01/11/2023 11:45:00,0.0169
01/11/2023 12:00:00,0.0146
01/11/2023 12:15:00,0.0156
01/11/2023 12:30:00,0.0693
01/11/2023 12:45:00,0.0095
01/11/2023 13:00:00,0.0099
01/11/2023 13:15:00,0.0164
01/11/2023 13:30:00,0.0920
01/11/2023 13:45:00,0.1712
01/11/2023 14:00:00,0.1241
01/11/2023 14:15:00,0.0671
01/11/2023 14:30:00,0.0921
01/11/2023 14:45:00,0.0123
01/11/2023 15:00:00,0.0196
01/11/2023 15:15:00,0.0638
01/11/2023 15:30:00,0.0861
01/11/2023 15:45:00,0.0224
01/11/2023 16:00:00,0.0196
01/11/2023 16:15:00,0.0774
01/11/2023 16:30:00,0.1981
01/11/2023 16:45:00,0.1200
01/11/2023 17:00:00,0.0462
01/11/2023 17:15:00,0.1452
01/11/2023 17:30:00,0.1090
01/11/2023 17:45:00,0.0545
01/11/2023 18:00:00,0.0549
01/11/2023 18:15:00,0.0607
01/11/2023 18:30:00,0.1628
01/11/2023 18:45:00,0.1018
01/11/2023 19:00:00,0.1633
01/11/2023 19:15:00,0.2368
01/11/2023 19:30:00,0.2399
01/11/2023 19:45:00,0.2151
01/11/2023 20:00:00,0.1217
01/11/2023 20:15:00,0.1154
01/11/2023 20:30:00,0.1160
01/11/2023 20:45:00,0.1250
01/11/2023 21:00:00,0.2069
01/11/2023 21:15:00,0.1099
01/11/2023 21:30:00,0.1038
01/11/2023 21:45:00,0.2041
01/11/2023 22:00:00,0.2170
01/11/2023 22:15:00,0.1576
01/11/2023 22:30:00,0.1576
01/11/2023 22:45:00,0.0962
01/11/2023 23:00:00,0.0781
01/11/2023 23:15:00,0.0762
01/11/2023 23:30:00,0.1262
01/11/2023 23:45:00,0.1491
01/12/2023 00:00:00,0.0724
01/12/2023 00:15:00,0.0757
01/12/2023 00:30:00,0.1229
01/12/2023 00:45:00,0.1810
01/12/2023 01:00:00,0.2155
01/12/2023 01:15:00,0.0909
01/12/2023 01:30:00,0.0726
01/12/2023 01:45:00,0.0733
01/12/2023 02:00:00,0.0938
01/12/2023 02:15:00,0.0970
01/12/2023 02:30:00,0.1802
01/12/2023 02:45:00,0.0773
01/12/2023 03:00:00,0.0786
01/12/2023 03:15:00,0.1893
01/12/2023 03:30:00,0.1723
01/12/2023 03:45:00,0.0967
01/12/2023 04:00:00,0.1629
01/12/2023 04:15:00,0.0871
01/12/2023 04:30:00,0.0644
01/12/2023 04:45:00,0.0642
01/12/2023 05:00:00,0.0641
01/12/2023 05:15:00,0.0640
01/12/2023 05:30:00,0.1261
01/12/2023 05:45:00,0.1385
01/12/2023 06:00:00,0.2176
01/12/2023 06:15:00,0.2363
01/12/2023 06:30:00,0.1636
01/12/2023 06:45:00,0.1336
01/12/2023 07:00:00,0.1404
01/12/2023 07:15:00,0.3224
01/12/2023 07:30:00,0.2912
01/12/2023 07:45:00,0.2197
01/12/2023 08:00:00,0.1441
01/12/2023 08:15:00,0.0733
01/12/2023 08:30:00,0.0952
01/12/2023 08:45:00,0.1363
01/12/2023 09:00:00,0.2059
01/12/2023 09:15:00,0.2632
01/12/2023 09:30:00,0.0121
01/12/2023 09:45:00,0.0089
01/12/2023 10:00:00,0.0131
01/12/2023 10:15:00,0.0164
01/12/2023 10:30:00,0.0328
01/12/2023 10:45:00,0.1139
01/12/2023 11:00:00,0.0162
01/12/2023 11:15:00,0.0183
01/12/2023 11:30:00,0.0178
01/12/2023 11:45:00,0.1248
01/12/2023 12:00:00,0.1271
01/12/2023 12:15:00,0.1711
01/12/2023 12:30:00,0.0121
01/12/2023 12:45:00,0.0090
01/12/2023 13:00:00,0.0091
01/12/2023 13:15:00,0.0099
01/12/2023 13:30:00,0.0087
01/12/2023 13:45:00,0.1116
01/12/2023 14:00:00,0.0464
01/12/2023 14:15:00,0.0165
01/12/2023 14:30:00,0.1138
01/12/2023 14:45:00,0.1313
01/12/2023 15:00:00,0.1968
01/12/2023 15:15:00,0.0216
01/12/2023 15:30:00,0.0185
01/12/2023 15:45:00,0.0092
01/12/2023 16:00:00,0.0518
01/12/2023 16:15:00,0.0732
01/12/2023 16:30:00,0.0110
01/12/2023 16:45:00,0.0126
01/12/2023 17:00:00,0.0543
01/12/2023 17:15:00,0.2026
01/12/2023 17:30:00,0.1232
01/12/2023 17:45:00,0.0680
01/12/2023 18:00:00,0.0445
01/12/2023 18:15:00,0.0994
01/12/2023 18:30:00,0.0220
01/12/2023 18:45:00,0.0510
01/12/2023 19:00:00,0.0777
01/12/2023 19:15:00,0.0868
01/12/2023 19:30:00,0.1636
01/12/2023 19:45:00,0.1733
01/12/2023 20:00:00,0.2267
01/12/2023 20:15:00,0.2155
01/12/2023 20:30:00,0.0998
01/12/2023 20:45:00,0.1959
01/12/2023 21:00:00,0.1501
01/12/2023 21:15:00,0.1461
01/12/2023 21:30:00,0.1331
01/12/2023 21:45:00,0.1152
01/12/2023 22:00:00,0.1642
01/12/2023 22:15:00,0.1471
01/12/2023 22:30:00,0.2079
01/12/2023 22:45:00,0.2203
01/12/2023 23:00:00,0.1636
01/12/2023 23:15:00,0.0914
01/12/2023 23:30:00,0.1814
01/12/2023 23:45:00,0.0909
01/13/2023 00:00:00,0.0981
01/13/2023 00:15:00,0.0887
01/13/2023 00:30:00,0.0781
01/13/2023 00:45:00,0.1237
01/13/2023 01:00:00,0.1632
01/13/2023 01:15:00,0.1874
01/13/2023 01:30:00,0.1711
01/13/2023 01:45:00,0.0826
01/13/2023 02:00:00,0.0656
01/13/2023 02:15:00,0.1605
01/13/2023 02:30:00,0.0759
01/13/2023 02:45:00,0.0652
01/13/2023 03:00:00,0.0658
01/13/2023 03:15:00,0.0654
01/13/2023 03:30:00,0.0905
01/13/2023 03:45:00,0.2109
01/13/2023 04:00:00,0.1822
01/13/2023 04:15:00,0.1627
01/13/2023 04:30:00,0.0655
01/13/2023 04:45:00,0.0650
01/13/2023 05:00:00,0.1186
01/13/2023 05:15:00,0.1156
01/13/2023 05:30:00,0.0650
01/13/2023 05:45:00,0.0648
01/13/2023 06:00:00,0.0651
01/13/2023 06:15:00,0.0645
01/13/2023 06:30:00,0.2049
01/13/2023 06:45:00,0.2179
01/13/2023 07:00:00,0.1611
01/13/2023 07:15:00,0.0411
01/13/2023 07:30:00,0.0280
01/13/2023 07:45:00,0.0352
01/13/2023 08:00:00,0.1623
01/13/2023 08:15:00,0.0736
01/13/2023 08:30:00,0.0329
01/13/2023 08:45:00,0.0381
01/13/2023 09:00:00,0.0774
01/13/2023 09:15:00,0.2435
01/13/2023 09:30:00,0.1847
01/13/2023 09:45:00,0.1161
01/13/2023 10:00:00,0.0418
01/13/2023 10:15:00,0.0164
01/13/2023 10:30:00,0.0602
01/13/2023 10:45:00,0.0424
01/13/2023 11:00:00,0.0075
01/13/2023 11:15:00,0.0094
01/13/2023 11:30:00,0.1019
01/13/2023 11:45:00,0.1200
01/13/2023 12:00:00,0.1765
01/13/2023 12:15:00,0.0613
01/13/2023 12:30:00,0.0338
01/13/2023 12:45:00,0.0147
01/13/2023 13:00:00,0.0192
01/13/2023 13:15:00,0.0581
01/13/2023 13:30:00,0.0729
01/13/2023 13:45:00,0.0565
01/13/2023 14:00:00,0.1121
01/13/2023 14:15:00,0.1252
01/13/2023 14:30:00,0.1041
01/13/2023 14:45:00,0.0948
01/13/2023 15:00:00,0.0238
01/13/2023 15:15:00,0.0245
01/13/2023 15:30:00,0.0267
01/13/2023 15:45:00,0.1027
01/13/2023 16:00:00,0.0827
01/13/2023 16:15:00,0.0192
01/13/2023 16:30:00,0.1353
01/13/2023 16:45:00,0.1295
01/13/2023 17:00:00,0.1683
01/13/2023 17:15:00,0.0055
01/13/2023 17:30:00,0.0085
01/13/2023 17:45:00,0.0628
01/13/2023 18:00:00,0.1011
01/13/2023 18:15:00,0.1122
01/13/2023 18:30:00,0.0860
01/13/2023 18:45:00,0.0718
01/13/2023 19:00:00,0.1797
01/13/2023 19:15:00,0.2760
01/13/2023 19:30:00,0.2227
01/13/2023 19:45:00,0.0697
01/13/2023 20:00:00,0.0714
01/13/2023 20:15:00,0.0774
01/13/2023 20:30:00,0.1853
01/13/2023 20:45:00,0.1146
01/13/2023 21:00:00,0.1690
01/13/2023 21:15:00,0.1634
01/13/2023 21:30:00,0.2597
01/13/2023 21:45:00,0.3576
01/13/2023 22:00:00,0.2126
01/13/2023 22:15:00,0.1416
01/13/2023 22:30:00,0.1353
01/13/2023 22:45:00,0.1305
01/13/2023 23:00:00,0.1542
01/13/2023 23:15:00,0.1921
01/13/2023 23:30:00,0.1006
01/13/2023 23:45:00,0.0952
01/14/2023 00:00:00,0.1152
01/14/2023 00:15:00,0.2163
01/14/2023 00:30:00,0.2183
01/14/2023 00:45:00,0.2079
01/14/2023 01:00:00,0.0837
01/14/2023 01:15:00,0.0854
01/14/2023 01:30:00,0.0823
01/14/2023 01:45:00,0.0779
01/14/2023 02:00:00,0.0772
01/14/2023 02:15:00,0.1620
01/14/2023 02:30:00,0.1102
01/14/2023 02:45:00,0.1070
01/14/2023 03:00:00,0.1996
01/14/2023 03:15:00,0.1833
01/14/2023 03:30:00,0.0950
01/14/2023 03:45:00,0.0908
01/14/2023 04:00:00,0.1791
01/14/2023 04:15:00,0.0639
01/14/2023 04:30:00,0.0572
01/14/2023 04:45:00,0.0554
01/14/2023 05:00:00,0.0577
01/14/2023 05:15:00,0.0576
01/14/2023 05:30:00,0.1658
01/14/2023 05:45:00,0.2370
01/14/2023 06:00:00,0.1808
01/14/2023 06:15:00,0.1017
01/14/2023 06:30:00,0.0649
01/14/2023 06:45:00,0.0621
01/14/2023 07:00:00,0.0604
01/14/2023 07:15:00,0.1500
01/14/2023 07:30:00,0.2631
01/14/2023 07:45:00,0.1943
01/14/2023 08:00:00,0.1654
01/14/2023 08:15:00,0.0914
01/14/2023 08:30:00,0.1437
01/14/2023 08:45:00,0.1760
01/14/2023 09:00:00,0.1441
01/14/2023 09:15:00,0.0996
01/14/2023 09:30:00,0.1525
01/14/2023 09:45:00,0.1194
01/14/2023 10:00:00,0.0443
01/14/2023 10:15:00,0.0364
01/14/2023 10:30:00,0.0577
01/14/2023 10:45:00,0.2234
01/14/2023 11:00:00,0.3805
01/14/2023 11:15:00,0.3071
01/14/2023 11:30:00,0.3344
01/14/2023 11:45:00,0.4163
01/14/2023 12:00:00,0.3321
01/14/2023 12:15:00,0.1101
01/14/2023 12:30:00,0.3223
01/14/2023 12:45:00,0.1796
01/14/2023 13:00:00,0.1897
01/14/2023 13:15:00,0.2413
01/14/2023 13:30:00,0.0833
01/14/2023 13:45:00,0.3281
01/14/2023 14:00:00,0.0660
01/14/2023 14:15:00,0.0956
01/14/2023 14:30:00,0.1371
01/14/2023 14:45:00,0.2030
01/14/2023 15:00:00,0.0651
01/14/2023 15:15:00,0.0183
01/14/2023 15:30:00,0.0167
01/14/2023 15:45:00,0.0146
01/14/2023 16:00:00,0.0487
01/14/2023 16:15:00,0.1440
01/14/2023 16:30:00,0.0773
01/14/2023 16:45:00,0.1022
01/14/2023 17:00:00,0.1051
01/14/2023 17:15:00,0.2022
01/14/2023 17:30:00,0.1695
01/14/2023 17:45:00,0.0346
01/14/2023 18:00:00,0.0129
01/14/2023 18:15:00,0.0148
01/14/2023 18:30:00,0.0293
01/14/2023 18:45:00,0.1361
01/14/2023 19:00:00,0.0686
01/14/2023 19:15:00,0.0703
01/14/2023 19:30:00,0.2191
01/14/2023 19:45:00,0.0874
01/14/2023 20:00:00,0.2181
01/14/2023 20:15:00,0.2916
01/14/2023 20:30:00,0.1234
01/14/2023 20:45:00,0.0782
01/14/2023 21:00:00,0.0908
01/14/2023 21:15:00,0.1098
01/14/2023 21:30:00,0.1069
01/14/2023 21:45:00,0.1619
01/14/2023 22:00:00,0.1420
01/14/2023 22:15:00,0.0891
01/14/2023 22:30:00,0.0954
01/14/2023 22:45:00,0.2251
01/14/2023 23:00:00,0.2027
01/14/2023 23:15:00,0.1260
01/14/2023 23:30:00,0.1875
01/14/2023 23:45:00,0.0845
01/15/2023 00:00:00,0.0692
01/15/2023 00:15:00,0.0870
01/15/2023 00:30:00,0.0874
01/15/2023 00:45:00,0.0753
01/15/2023 01:00:00,0.1081
01/15/2023 01:15:00,0.1439
01/15/2023 01:30:00,0.1603
01/15/2023 01:45:00,0.1802
01/15/2023 02:00:00,0.1298
01/15/2023 02:15:00,0.0654
01/15/2023 02:30:00,0.0652
01/15/2023 02:45:00,0.1254
01/15/2023 03:00:00,0.1288
01/15/2023 03:15:00,0.0640
01/15/2023 03:30:00,0.0642
01/15/2023 03:45:00,0.0644
01/15/2023 04:00:00,0.0643
01/15/2023 04:15:00,0.0643
01/15/2023 04:30:00,0.2545
01/15/2023 04:45:00,0.2232
01/15/2023 05:00:00,0.1008
01/15/2023 05:15:00,0.0637
01/15/2023 05:30:00,0.0631
01/15/2023 05:45:00,0.0617
01/15/2023 06:00:00,0.0625
01/15/2023 06:15:00,0.1166
01/15/2023 06:30:00,0.1229
01/15/2023 06:45:00,0.0627
01/15/2023 07:00:00,0.0622
01/15/2023 07:15:00,0.0619
01/15/2023 07:30:00,0.1398
01/15/2023 07:45:00,0.1748
01/15/2023 08:00:00,0.0900
01/15/2023 08:15:00,0.1161
01/15/2023 08:30:00,0.0301
01/15/2023 08:45:00,0.0284
01/15/2023 09:00:00,0.0202
01/15/2023 09:15:00,0.0282
01/15/2023 09:30:00,0.0932
01/15/2023 09:45:00,0.1242
01/15/2023 10:00:00,0.2558
01/15/2023 10:15:00,0.2509
01/15/2023 10:30:00,0.0982
01/15/2023 10:45:00,0.2397
01/15/2023 11:00:00,0.3143
01/15/2023 11:15:00,0.2314
01/15/2023 11:30:00,0.0410
01/15/2023 11:45:00,0.2117
01/15/2023 12:00:00,0.1203
01/15/2023 12:15:00,0.1285
01/15/2023 12:30:00,0.0544
01/15/2023 12:45:00,0.0117
01/15/2023 13:00:00,0.0122
01/15/2023 13:15:00,0.0124
01/15/2023 13:30:00,0.0348
01/15/2023 13:45:00,0.1757
01/15/2023 14:00:00,0.1598
01/15/2023 14:15:00,0.1449
01/15/2023 14:30:00,0.0409
01/15/2023 14:45:00,0.0286
01/15/2023 15:00:00,0.0962
01/15/2023 15:15:00,0.0501
01/15/2023 15:30:00,0.0154
01/15/2023 15:45:00,0.0297
01/15/2023 16:00:00,0.0313
01/15/2023 16:15:00,0.0668
01/15/2023 16:30:00,0.0999
01/15/2023 16:45:00,0.1102
01/15/2023 17:00:00,0.1318
01/15/2023 17:15:00,0.1393
01/15/2023 17:30:00,0.1280
01/15/2023 17:45:00,0.1859
01/15/2023 18:00:00,0.1102
01/15/2023 18:15:00,0.1211
01/15/2023 18:30:00,0.1126
01/15/2023 18:45:00,0.0946
01/15/2023 19:00:00,0.1921
01/15/2023 19:15:00,0.1372
01/15/2023 19:30:00,0.1290
01/15/2023 19:45:00,0.2095
01/15/2023 20:00:00,0.2037
01/15/2023 20:15:00,0.1824
01/15/2023 20:30:00,0.0912
01/15/2023 20:45:00,0.0914
01/15/2023 21:00:00,0.0923
01/15/2023 21:15:00,0.1002
01/15/2023 21:30:00,0.1981
01/15/2023 21:45:00,0.1779
01/15/2023 22:00:00,0.1386
01/15/2023 22:15:00,0.2030
01/15/2023 22:30:00,0.2045
01/15/2023 22:45:00,0.1707
01/15/2023 23:00:00,0.1663
01/15/2023 23:15:00,0.0794
01/15/2023 23:30:00,0.0800
01/15/2023 23:45:00,0.1179
01/16/2023 00:00:00,0.1167
01/16/2023 00:15:00,0.1205
01/16/2023 00:30:00,0.2020
01/16/2023 00:45:00,0.0977
01/16/2023 01:00:00,0.1746
01/16/2023 01:15:00,0.2000
01/16/2023 01:30:00,0.1618
01/16/2023 01:45:00,0.0871
01/16/2023 02:00:00,0.1546
01/16/2023 02:15:00,0.0753
01/16/2023 02:30:00,0.0754
01/16/2023 02:45:00,0.0924
01/16/2023 03:00:00,0.0859
01/16/2023 03:15:00,0.0772
01/16/2023 03:30:00,0.1608
01/16/2023 03:45:00,0.0788
01/16/2023 04:00:00,0.1923
01/16/2023 04:15:00,0.1744
01/16/2023 04:30:00,0.0935
01/16/2023 04:45:00,0.0656
01/16/2023 05:00:00,0.1454
01/16/2023 05:15:00,0.0783
01/16/2023 05:30:00,0.0666
01/16/2023 05:45:00,0.0666
01/16/2023 06:00:00,0.0717
01/16/2023 06:15:00,0.1619
01/16/2023 06:30:00,0.1773
01/16/2023 06:45:00,0.1820
01/16/2023 07:00:00,0.2064
01/16/2023 07:15:00,0.2202
01/16/2023 07:30:00,0.1200
01/16/2023 07:45:00,0.1025
01/16/2023 08:00:00,0.0881
01/16/2023 08:15:00,0.1265
01/16/2023 08:30:00,0.0707
01/16/2023 08:45:00,0.0496
01/16/2023 09:00:00,0.0436
01/16/2023 09:15:00,0.0570
01/16/2023 09:30:00,0.0158
01/16/2023 09:45:00,0.0818
01/16/2023 10:00:00,0.0483
01/16/2023 10:15:00,0.0118
01/16/2023 10:30:00,0.0127
01/16/2023 10:45:00,0.0122
01/16/2023 11:00:00,0.0124
01/16/2023 11:15:00,0.0454
01/16/2023 11:30:00,0.0786
01/16/2023 11:45:00,0.0152
01/16/2023 12:00:00,0.0154
01/16/2023 12:15:00,0.0200
01/16/2023 12:30:00,0.0228
01/16/2023 12:45:00,0.0687
01/16/2023 13:00:00,0.2167
01/16/2023 13:15:00,0.1611
01/16/2023 13:30:00,0.1298
01/16/2023 13:45:00,0.0242
01/16/2023 14:00:00,0.0145
01/16/2023 14:15:00,0.0343
01/16/2023 14:30:00,0.0527
01/16/2023 14:45:00,0.0685
01/16/2023 15:00:00,0.0131
01/16/2023 15:15:00,0.0123
01/16/2023 15:30:00,0.0124
01/16/2023 15:45:00,0.0142
01/16/2023 16:00:00,0.0867
01/16/2023 16:15:00,0.0404
01/16/2023 16:30:00,0.0174
01/16/2023 16:45:00,0.0202
01/16/2023 17:00:00,0.1000
01/16/2023 17:15:00,0.0569
01/16/2023 17:30:00,0.0364
01/16/2023 17:45:00,0.0355
01/16/2023 18:00:00,0.1029
01/16/2023 18:15:00,0.0773
01/16/2023 18:30:00,0.0218
01/16/2023 18:45:00,0.0633
01/16/2023 19:00:00,0.1205
01/16/2023 19:15:00,0.1475
01/16/2023 19:30:00,0.0754
01/16/2023 19:45:00,0.0833
01/16/2023 20:00:00,0.0785
01/16/2023 20:15:00,0.1599
01/16/2023 20:30:00,0.1074
01/16/2023 20:45:00,0.0720
01/16/2023 21:00:00,0.0693
01/16/2023 21:15:00,0.0866
01/16/2023 21:30:00,0.3389
01/16/2023 21:45:00,0.3272
01/16/2023 22:00:00,0.2681
01/16/2023 22:15:00,0.2294
01/16/2023 22:30:00,0.2283
01/16/2023 22:45:00,0.2657
01/16/2023 23:00:00,0.2539
01/16/2023 23:15:00,0.1614
01/16/2023 23:30:00,0.0823
01/16/2023 23:45:00,0.0813
01/17/2023 00:00:00,0.0984
01/17/2023 00:15:00,0.1724
01/17/2023 00:30:00,0.0744
01/17/2023 00:45:00,0.1690
01/17/2023 01:00:00,0.2077
01/17/2023 01:15:00,0.1863
01/17/2023 01:30:00,0.1602
01/17/2023 01:45:00,0.1344
01/17/2023 02:00:00,0.0709
01/17/2023 02:15:00,0.0670
