Time Bucket (America/Chicago),Casa 7-Mains_A (kWatts)
01/09/2023 01:30:00,0.0001
01/09/2023 01:45:00,0.0009
01/09/2023 02:00:00,0.0000
01/09/2023 02:15:00,0.0000
01/09/2023 02:30:00,0.0001
01/09/2023 02:45:00,0.0001
01/09/2023 03:00:00,0.0000
01/09/2023 03:15:00,0.0000
01/09/2023 03:30:00,0.0000
01/09/2023 03:45:00,0.0002
01/09/2023 04:00:00,0.0001
01/09/2023 04:15:00,0.0000
01/09/2023 04:30:00,0.0000
01/09/2023 04:45:00,0.0000
01/09/2023 05:00:00,0.0002
01/09/2023 05:15:00,0.0000
01/09/2023 05:30:00,0.0000
01/09/2023 05:45:00,0.0000
01/09/2023 06:00:00,0.0000
01/09/2023 06:15:00,0.0193
01/09/2023 06:30:00,0.0075
01/09/2023 06:45:00,0.0007
01/09/2023 07:00:00,0.0007
01/09/2023 07:15:00,0.0008
01/09/2023 07:30:00,0.0001
01/09/2023 07:45:00,0.0001
01/09/2023 08:00:00,0.0000
01/09/2023 08:15:00,0.0000
01/09/2023 08:30:00,0.0001
01/09/2023 08:45:00,0.0001
01/09/2023 09:00:00,0.0000
01/09/2023 09:15:00,0.0000
01/09/2023 09:30:00,0.0000
01/09/2023 09:45:00,0.0001
01/09/2023 10:00:00,0.0000
01/09/2023 10:15:00,0.0000
01/09/2023 10:30:00,0.0000
01/09/2023 10:45:00,0.0000
01/09/2023 11:00:00,0.0001
01/09/2023 11:15:00,0.0000
01/09/2023 11:30:00,0.0000
01/09/2023 11:45:00,0.0000
01/09/2023 12:00:00,0.0000
01/09/2023 12:15:00,0.0000
01/09/2023 12:30:00,0.0000
01/09/2023 12:45:00,0.0000
01/09/2023 13:00:00,0.0000
01/09/2023 13:15:00,0.0000
01/09/2023 13:30:00,0.0001
01/09/2023 13:45:00,0.0001
01/09/2023 14:00:00,0.0000
01/09/2023 14:15:00,0.0007
01/09/2023 14:30:00,0.0000
01/09/2023 14:45:00,0.0000
01/09/2023 15:00:00,0.0001
01/09/2023 15:15:00,0.0006
01/09/2023 15:30:00,0.0001
01/09/2023 15:45:00,0.0000
01/09/2023 16:00:00,0.0000
01/09/2023 16:15:00,0.0000
01/09/2023 16:30:00,0.0000
01/09/2023 16:45:00,0.0001
01/09/2023 17:00:00,0.0000
01/09/2023 17:15:00,0.0000
01/09/2023 17:30:00,0.0000
01/09/2023 17:45:00,0.0161
01/09/2023 18:00:00,0.0000
01/09/2023 18:15:00,0.0000
01/09/2023 18:30:00,0.0001
01/09/2023 18:45:00,0.0951
01/09/2023 19:00:00,0.0905
01/09/2023 19:15:00,0.0919
01/09/2023 19:30:00,0.0932
01/09/2023 19:45:00,0.0801
01/09/2023 20:00:00,0.0439
01/09/2023 20:15:00,0.0459
01/09/2023 20:30:00,0.0183
01/09/2023 20:45:00,0.0171
01/09/2023 21:00:00,0.0165
01/09/2023 21:15:00,0.0183
01/09/2023 21:30:00,0.0229
01/09/2023 21:45:00,0.0299
01/09/2023 22:00:00,0.0387
01/09/2023 22:15:00,0.0230
01/09/2023 22:30:00,0.0128
01/09/2023 22:45:00,0.0001
01/09/2023 23:00:00,0.0000
01/09/2023 23:15:00,0.0031
01/09/2023 23:30:00,0.0023
01/09/2023 23:45:00,0.0002
01/10/2023 00:00:00,0.0001
01/10/2023 00:15:00,0.0001
01/10/2023 00:30:00,0.0000
01/10/2023 00:45:00,0.0000
01/10/2023 01:00:00,0.0002
01/10/2023 01:15:00,0.0001
01/10/2023 01:30:00,0.0000
01/10/2023 01:45:00,0.0000
01/10/2023 02:00:00,0.0000
01/10/2023 02:15:00,0.0001
01/10/2023 02:30:00,0.0001
01/10/2023 02:45:00,0.0000
01/10/2023 03:00:00,0.0000
01/10/2023 03:15:00,0.0001
01/10/2023 03:30:00,0.0001
01/10/2023 03:45:00,0.0000
01/10/2023 04:00:00,0.0000
01/10/2023 04:15:00,0.0000
01/10/2023 04:30:00,0.0001
01/10/2023 04:45:00,0.0001
01/10/2023 05:00:00,0.0000
01/10/2023 05:15:00,0.0000
01/10/2023 05:30:00,0.0000
01/10/2023 05:45:00,0.0006
01/10/2023 06:00:00,0.0015
01/10/2023 06:15:00,0.0115
01/10/2023 06:30:00,0.0059
01/10/2023 06:45:00,0.0010
01/10/2023 07:00:00,0.0003
01/10/2023 07:15:00,0.0002
01/10/2023 07:30:00,0.0019
01/10/2023 07:45:00,0.0001
01/10/2023 08:00:00,0.0001
01/10/2023 08:15:00,0.0001
01/10/2023 08:30:00,0.0000
01/10/2023 08:45:00,0.0000
01/10/2023 09:00:00,0.0000
01/10/2023 09:15:00,0.0000
01/10/2023 09:30:00,0.0001
01/10/2023 09:45:00,0.0000
01/10/2023 10:00:00,0.0000
01/10/2023 10:15:00,0.0000
01/10/2023 10:30:00,0.0001
01/10/2023 10:45:00,0.0001
01/10/2023 11:00:00,0.0000
01/10/2023 11:15:00,0.0000
01/10/2023 11:30:00,0.0000
01/10/2023 11:45:00,0.0000
01/10/2023 12:00:00,0.0000
01/10/2023 12:15:00,0.0000
01/10/2023 12:30:00,0.0000
01/10/2023 12:45:00,0.0000
01/10/2023 13:00:00,0.0000
01/10/2023 13:15:00,0.0000
01/10/2023 13:30:00,0.0000
01/10/2023 13:45:00,0.0000
01/10/2023 14:00:00,0.0000
01/10/2023 14:15:00,0.0000
01/10/2023 14:30:00,0.0000
01/10/2023 14:45:00,0.0000
01/10/2023 15:00:00,0.0000
01/10/2023 15:15:00,0.0000
01/10/2023 15:30:00,0.0000
01/10/2023 15:45:00,0.0000
01/10/2023 16:00:00,0.0000
01/10/2023 16:15:00,0.0000
01/10/2023 16:30:00,0.0003
01/10/2023 16:45:00,0.0000
01/10/2023 17:00:00,0.0020
01/10/2023 17:15:00,0.0037
01/10/2023 17:30:00,0.0000
01/10/2023 17:45:00,0.0000
01/10/2023 18:00:00,0.0000
01/10/2023 18:15:00,0.0000
01/10/2023 18:30:00,0.0119
01/10/2023 18:45:00,0.0109
01/10/2023 19:00:00,0.0220
01/10/2023 19:15:00,0.0246
01/10/2023 19:30:00,0.0126
01/10/2023 19:45:00,0.0175
01/10/2023 20:00:00,0.0336
01/10/2023 20:15:00,0.0350
01/10/2023 20:30:00,0.0294
01/10/2023 20:45:00,0.0272
01/10/2023 21:00:00,0.0309
01/10/2023 21:15:00,0.0335
01/10/2023 21:30:00,0.0662
01/10/2023 21:45:00,0.0484
01/10/2023 22:00:00,0.1060
01/10/2023 22:15:00,0.0023
01/10/2023 22:30:00,0.0000
01/10/2023 22:45:00,0.0002
01/10/2023 23:00:00,0.0001
01/10/2023 23:15:00,0.0000
01/10/2023 23:30:00,0.0005
01/10/2023 23:45:00,0.0002
01/11/2023 00:00:00,0.0000
01/11/2023 00:15:00,0.0000
01/11/2023 00:30:00,0.0004
01/11/2023 00:45:00,0.0001
01/11/2023 01:00:00,0.0000
01/11/2023 01:15:00,0.0000
01/11/2023 01:30:00,0.0000
01/11/2023 01:45:00,0.0002
01/11/2023 02:00:00,0.0000
01/11/2023 02:15:00,0.0000
01/11/2023 02:30:00,0.0000
01/11/2023 02:45:00,0.0002
01/11/2023 03:00:00,0.0001
01/11/2023 03:15:00,0.0006
01/11/2023 03:30:00,0.0000
01/11/2023 03:45:00,0.0000
01/11/2023 04:00:00,0.0001
01/11/2023 04:15:00,0.0001
01/11/2023 04:30:00,0.0000
01/11/2023 04:45:00,0.0000
01/11/2023 05:00:00,0.0001
01/11/2023 05:15:00,0.0001
01/11/2023 05:30:00,0.0000
01/11/2023 05:45:00,0.0028
01/11/2023 06:00:00,0.0041
01/11/2023 06:15:00,0.0105
01/11/2023 06:30:00,0.0105
01/11/2023 06:45:00,0.0000
01/11/2023 07:00:00,0.0000
01/11/2023 07:15:00,0.0003
01/11/2023 07:30:00,0.0002
01/11/2023 07:45:00,0.0005
01/11/2023 08:00:00,0.0001
01/11/2023 08:15:00,0.0000
01/11/2023 08:30:00,0.0000
01/11/2023 08:45:00,0.0001
01/11/2023 09:00:00,0.0001
01/11/2023 09:15:00,0.0000
01/11/2023 09:30:00,0.0012
01/11/2023 09:45:00,0.0013
01/11/2023 10:00:00,0.0061
01/11/2023 10:15:00,0.0047
01/11/2023 10:30:00,0.0001
01/11/2023 10:45:00,0.0000
01/11/2023 11:00:00,0.0000
01/11/2023 11:15:00,0.0057
01/11/2023 11:30:00,0.0019
01/11/2023 11:45:00,0.0001
01/11/2023 12:00:00,0.0000
01/11/2023 12:15:00,0.0000
01/11/2023 12:30:00,0.0000
01/11/2023 12:45:00,0.0001
01/11/2023 13:00:00,0.0000
01/11/2023 13:15:00,0.0000
01/11/2023 13:30:00,0.0002
01/11/2023 13:45:00,0.0000
01/11/2023 14:00:00,0.0000
01/11/2023 14:15:00,0.0000
01/11/2023 14:30:00,0.0000
01/11/2023 14:45:00,0.0000
01/11/2023 15:00:00,0.0009
01/11/2023 15:15:00,0.0002
01/11/2023 15:30:00,0.0000
01/11/2023 15:45:00,0.0000
01/11/2023 16:00:00,0.0015
01/11/2023 16:15:00,0.0001
01/11/2023 16:30:00,0.0000
01/11/2023 16:45:00,0.0000
01/11/2023 17:00:00,0.0000
01/11/2023 17:15:00,0.0002
01/11/2023 17:30:00,0.0000
01/11/2023 17:45:00,0.0000
01/11/2023 18:00:00,0.0001
01/11/2023 18:15:00,0.0001
01/11/2023 18:30:00,0.0000
01/11/2023 18:45:00,0.0000
01/11/2023 19:00:00,0.0000
01/11/2023 19:15:00,0.0000
01/11/2023 19:30:00,0.0000
01/11/2023 19:45:00,0.0000
01/11/2023 20:00:00,0.0000
01/11/2023 20:15:00,0.0000
01/11/2023 20:30:00,0.0001
01/11/2023 20:45:00,0.0226
01/11/2023 21:00:00,0.0058
01/11/2023 21:15:00,0.0145
01/11/2023 21:30:00,0.0276
01/11/2023 21:45:00,0.0750
01/11/2023 22:00:00,0.0689
01/11/2023 22:15:00,0.1195
01/11/2023 22:30:00,0.0183
01/11/2023 22:45:00,0.0014
01/11/2023 23:00:00,0.0003
01/11/2023 23:15:00,0.0001
01/11/2023 23:30:00,0.0000
01/11/2023 23:45:00,0.0000
01/12/2023 00:00:00,0.0000
01/12/2023 00:15:00,0.0000
01/12/2023 00:30:00,0.0000
01/12/2023 00:45:00,0.0000
01/12/2023 01:00:00,0.0000
01/12/2023 01:15:00,0.0007
01/12/2023 01:30:00,0.0000
01/12/2023 01:45:00,0.0000
01/12/2023 02:00:00,0.0005
01/12/2023 02:15:00,0.0000
01/12/2023 02:30:00,0.0000
01/12/2023 02:45:00,0.0000
01/12/2023 03:00:00,0.0000
01/12/2023 03:15:00,0.0000
01/12/2023 03:30:00,0.0000
01/12/2023 03:45:00,0.0000
01/12/2023 04:00:00,0.0000
01/12/2023 04:15:00,0.0000
01/12/2023 04:30:00,0.0000
01/12/2023 04:45:00,0.0000
01/12/2023 05:00:00,0.0000
01/12/2023 05:15:00,0.0000
01/12/2023 05:30:00,0.0000
01/12/2023 05:45:00,0.0001
01/12/2023 06:00:00,0.0061
01/12/2023 06:15:00,0.0175
01/12/2023 06:30:00,0.0025
01/12/2023 06:45:00,0.0011
01/12/2023 07:00:00,0.0000
01/12/2023 07:15:00,0.0000
01/12/2023 07:30:00,0.0000
01/12/2023 07:45:00,0.0000
01/12/2023 08:00:00,0.0000
01/12/2023 08:15:00,0.0001
01/12/2023 08:30:00,0.0000
01/12/2023 08:45:00,0.0000
01/12/2023 09:00:00,0.0000
01/12/2023 09:15:00,0.0000
01/12/2023 09:30:00,0.0000
01/12/2023 09:45:00,0.0000
01/12/2023 10:00:00,0.0000
01/12/2023 10:15:00,0.0000
01/12/2023 10:30:00,0.0000
01/12/2023 10:45:00,0.0000
01/12/2023 11:00:00,0.0000
01/12/2023 11:15:00,0.0000
01/12/2023 11:30:00,0.0000
01/12/2023 11:45:00,0.0000
01/12/2023 12:00:00,0.0000
01/12/2023 12:15:00,0.0001
01/12/2023 12:30:00,0.0000
01/12/2023 12:45:00,0.0000
01/12/2023 13:00:00,0.0000
01/12/2023 13:15:00,0.0000
01/12/2023 13:30:00,0.0001
01/12/2023 13:45:00,0.0000
01/12/2023 14:00:00,0.0001
01/12/2023 14:15:00,0.0001
01/12/2023 14:30:00,0.0032
01/12/2023 14:45:00,0.0000
01/12/2023 15:00:00,0.0000
01/12/2023 15:15:00,0.0000
01/12/2023 15:30:00,0.0000
01/12/2023 15:45:00,0.0000
01/12/2023 16:00:00,0.0001
01/12/2023 16:15:00,0.0003
01/12/2023 16:30:00,0.0000
01/12/2023 16:45:00,0.0001
01/12/2023 17:00:00,0.0001
01/12/2023 17:15:00,0.0010
01/12/2023 17:30:00,0.0042
01/12/2023 17:45:00,0.0162
01/12/2023 18:00:00,0.0161
01/12/2023 18:15:00,0.0182
01/12/2023 18:30:00,0.0195
01/12/2023 18:45:00,0.0172
01/12/2023 19:00:00,0.0162
01/12/2023 19:15:00,0.0185
01/12/2023 19:30:00,0.0219
01/12/2023 19:45:00,0.0219
01/12/2023 20:00:00,0.0149
01/12/2023 20:15:00,0.0159
01/12/2023 20:30:00,0.0198
01/12/2023 20:45:00,0.0204
01/12/2023 21:00:00,0.0602
01/12/2023 21:15:00,0.0471
01/12/2023 21:30:00,0.0249
01/12/2023 21:45:00,0.0212
01/12/2023 22:00:00,0.0223
01/12/2023 22:15:00,0.0156
01/12/2023 22:30:00,0.0004
01/12/2023 22:45:00,0.0000
01/12/2023 23:00:00,0.0014
01/12/2023 23:15:00,0.0017
01/12/2023 23:30:00,0.0001
01/12/2023 23:45:00,0.0001
01/13/2023 00:00:00,0.0001
01/13/2023 00:15:00,0.0000
01/13/2023 00:30:00,0.0000
01/13/2023 00:45:00,0.0001
01/13/2023 01:00:00,0.0000
01/13/2023 01:15:00,0.0000
01/13/2023 01:30:00,0.0001
01/13/2023 01:45:00,0.0000
01/13/2023 02:00:00,0.0000
01/13/2023 02:15:00,0.0000
01/13/2023 02:30:00,0.0001
01/13/2023 02:45:00,0.0000
01/13/2023 03:00:00,0.0000
01/13/2023 03:15:00,0.0003
01/13/2023 03:30:00,0.0013
01/13/2023 03:45:00,0.0000
01/13/2023 04:00:00,0.0000
01/13/2023 04:15:00,0.0000
01/13/2023 04:30:00,0.0001
01/13/2023 04:45:00,0.0000
01/13/2023 05:00:00,0.0000
01/13/2023 05:15:00,0.0000
01/13/2023 05:30:00,0.0001
01/13/2023 05:45:00,0.0007
01/13/2023 06:00:00,0.0045
01/13/2023 06:15:00,0.0093
01/13/2023 06:30:00,0.0032
01/13/2023 06:45:00,0.0043
01/13/2023 07:00:00,0.0000
01/13/2023 07:15:00,0.0000
01/13/2023 07:30:00,0.0000
01/13/2023 07:45:00,0.0000
01/13/2023 08:00:00,0.0000
01/13/2023 08:15:00,0.0001
01/13/2023 08:30:00,0.0000
01/13/2023 08:45:00,0.0000
01/13/2023 09:00:00,0.0001
01/13/2023 09:15:00,0.0000
01/13/2023 09:30:00,0.0000
01/13/2023 09:45:00,0.0000
01/13/2023 10:00:00,0.0001
01/13/2023 10:15:00,0.0000
01/13/2023 10:30:00,0.0000
01/13/2023 10:45:00,0.0000
01/13/2023 11:00:00,0.0000
01/13/2023 11:15:00,0.0000
01/13/2023 11:30:00,0.0000
01/13/2023 11:45:00,0.0000
01/13/2023 12:00:00,0.0000
01/13/2023 12:15:00,0.0000
01/13/2023 12:30:00,0.0000
01/13/2023 12:45:00,0.0000
01/13/2023 13:00:00,0.0000
01/13/2023 13:15:00,0.0000
01/13/2023 13:30:00,0.0000
01/13/2023 13:45:00,0.0000
01/13/2023 14:00:00,0.0000
01/13/2023 14:15:00,0.0001
01/13/2023 14:30:00,0.0000
01/13/2023 14:45:00,0.0000
01/13/2023 15:00:00,0.0000
01/13/2023 15:15:00,0.0000
01/13/2023 15:30:00,0.0000
01/13/2023 15:45:00,0.0000
01/13/2023 16:00:00,0.0000
01/13/2023 16:15:00,0.0000
01/13/2023 16:30:00,0.0001
01/13/2023 16:45:00,0.0000
01/13/2023 17:00:00,0.0000
01/13/2023 17:15:00,0.0000
01/13/2023 17:30:00,0.0001
01/13/2023 17:45:00,0.0000
01/13/2023 18:00:00,0.0009
01/13/2023 18:15:00,0.0014
01/13/2023 18:30:00,0.0004
01/13/2023 18:45:00,0.0001
01/13/2023 19:00:00,0.0000
01/13/2023 19:15:00,0.0000
01/13/2023 19:30:00,0.0000
01/13/2023 19:45:00,0.0001
01/13/2023 20:00:00,0.0000
01/13/2023 20:15:00,0.0000
01/13/2023 20:30:00,0.0000
01/13/2023 20:45:00,0.0000
01/13/2023 21:00:00,0.0001
01/13/2023 21:15:00,0.0000
01/13/2023 21:30:00,0.0000
01/13/2023 21:45:00,0.0000
01/13/2023 22:00:00,0.0001
01/13/2023 22:15:00,0.0068
01/13/2023 22:30:00,0.0373
01/13/2023 22:45:00,0.0189
01/13/2023 23:00:00,0.0371
01/13/2023 23:15:00,0.0406
01/13/2023 23:30:00,0.0383
01/13/2023 23:45:00,0.0269
01/14/2023 00:00:00,0.0279
01/14/2023 00:15:00,0.0185
01/14/2023 00:30:00,0.0191
01/14/2023 00:45:00,0.0171
01/14/2023 01:00:00,0.0141
01/14/2023 01:15:00,0.0089
01/14/2023 01:30:00,0.0030
01/14/2023 01:45:00,0.0000
01/14/2023 02:00:00,0.0000
01/14/2023 02:15:00,0.0000
01/14/2023 02:30:00,0.0000
01/14/2023 02:45:00,0.0000
01/14/2023 03:00:00,0.0000
01/14/2023 03:15:00,0.0000
01/14/2023 03:30:00,0.0000
01/14/2023 03:45:00,0.0000
01/14/2023 04:00:00,0.0000
01/14/2023 04:15:00,0.0002
01/14/2023 04:30:00,0.0006
01/14/2023 04:45:00,0.0002
01/14/2023 05:00:00,0.0000
01/14/2023 05:15:00,0.0000
01/14/2023 05:30:00,0.0000
01/14/2023 05:45:00,0.0000
01/14/2023 06:00:00,0.0000
01/14/2023 06:15:00,0.0000
01/14/2023 06:30:00,0.0001
01/14/2023 06:45:00,0.0000
01/14/2023 07:00:00,0.0000
01/14/2023 07:15:00,0.0005
01/14/2023 07:30:00,0.0001
01/14/2023 07:45:00,0.0002
01/14/2023 08:00:00,0.0033
01/14/2023 08:15:00,0.0172
01/14/2023 08:30:00,0.0051
01/14/2023 08:45:00,0.0008
01/14/2023 09:00:00,0.0002
01/14/2023 09:15:00,0.0000
01/14/2023 09:30:00,0.0002
01/14/2023 09:45:00,0.0010
01/14/2023 10:00:00,0.0003
01/14/2023 10:15:00,0.0001
01/14/2023 10:30:00,0.0002
01/14/2023 10:45:00,0.0000
01/14/2023 11:00:00,0.0000
01/14/2023 11:15:00,0.0012
01/14/2023 11:30:00,0.0001
01/14/2023 11:45:00,0.0030
01/14/2023 12:00:00,0.0000
01/14/2023 12:15:00,0.0037
01/14/2023 12:30:00,0.0091
01/14/2023 12:45:00,0.0104
01/14/2023 13:00:00,0.0065
01/14/2023 13:15:00,0.0036
01/14/2023 13:30:00,0.0000
01/14/2023 13:45:00,0.0000
01/14/2023 14:00:00,0.0000
01/14/2023 14:15:00,0.0000
01/14/2023 14:30:00,0.0000
01/14/2023 14:45:00,0.0000
01/14/2023 15:00:00,0.0000
01/14/2023 15:15:00,0.0004
01/14/2023 15:30:00,0.0000
01/14/2023 15:45:00,0.0000
01/14/2023 16:00:00,0.0000
01/14/2023 16:15:00,0.0000
01/14/2023 16:30:00,0.0000
01/14/2023 16:45:00,0.0001
01/14/2023 17:00:00,0.0000
01/14/2023 17:15:00,0.0000
01/14/2023 17:30:00,0.0000
01/14/2023 17:45:00,0.0000
01/14/2023 18:00:00,0.0001
01/14/2023 18:15:00,0.0000
01/14/2023 18:30:00,0.0000
01/14/2023 18:45:00,0.0000
01/14/2023 19:00:00,0.0000
01/14/2023 19:15:00,0.0001
01/14/2023 19:30:00,0.0000
01/14/2023 19:45:00,0.0000
01/14/2023 20:00:00,0.0000
01/14/2023 20:15:00,0.0000
01/14/2023 20:30:00,0.0001
01/14/2023 20:45:00,0.0001
01/14/2023 21:00:00,0.0012
01/14/2023 21:15:00,0.0031
01/14/2023 21:30:00,0.0012
01/14/2023 21:45:00,0.0001
01/14/2023 22:00:00,0.0000
01/14/2023 22:15:00,0.0000
01/14/2023 22:30:00,0.0051
01/14/2023 22:45:00,0.0240
01/14/2023 23:00:00,0.0328
01/14/2023 23:15:00,0.0657
01/14/2023 23:30:00,0.0605
01/14/2023 23:45:00,0.0588
01/15/2023 00:00:00,0.0576
01/15/2023 00:15:00,0.0532
01/15/2023 00:30:00,0.0507
01/15/2023 00:45:00,0.0458
01/15/2023 01:00:00,0.0057
01/15/2023 01:15:00,0.0150
01/15/2023 01:30:00,0.0000
01/15/2023 01:45:00,0.0000
01/15/2023 02:00:00,0.0000
01/15/2023 02:15:00,0.0000
01/15/2023 02:30:00,0.0010
01/15/2023 02:45:00,0.0001
01/15/2023 03:00:00,0.0000
01/15/2023 03:15:00,0.0000
01/15/2023 03:30:00,0.0000
01/15/2023 03:45:00,0.0001
01/15/2023 04:00:00,0.0001
01/15/2023 04:15:00,0.0000
01/15/2023 04:30:00,0.0000
01/15/2023 04:45:00,0.0000
01/15/2023 05:00:00,0.0001
01/15/2023 05:15:00,0.0001
01/15/2023 05:30:00,0.0000
01/15/2023 05:45:00,0.0000
01/15/2023 06:00:00,0.0000
01/15/2023 06:15:00,0.0290
01/15/2023 06:30:00,0.0436
01/15/2023 06:45:00,0.0033
01/15/2023 07:00:00,0.0000
01/15/2023 07:15:00,0.0001
01/15/2023 07:30:00,0.0001
01/15/2023 07:45:00,0.0000
01/15/2023 08:00:00,0.0000
01/15/2023 08:15:00,0.0000
01/15/2023 08:30:00,0.0002
01/15/2023 08:45:00,0.0002
01/15/2023 09:00:00,0.0000
01/15/2023 09:15:00,0.0000
01/15/2023 09:30:00,0.0030
01/15/2023 09:45:00,0.0029
01/15/2023 10:00:00,0.0073
01/15/2023 10:15:00,0.0000
01/15/2023 10:30:00,0.0004
01/15/2023 10:45:00,0.0007
01/15/2023 11:00:00,0.0000
01/15/2023 11:15:00,0.0000
01/15/2023 11:30:00,0.0000
01/15/2023 11:45:00,0.0009
01/15/2023 12:00:00,0.0002
01/15/2023 12:15:00,0.0000
01/15/2023 12:30:00,0.0000
01/15/2023 12:45:00,0.0004
01/15/2023 13:00:00,0.0026
01/15/2023 13:15:00,0.0042
01/15/2023 13:30:00,0.0004
01/15/2023 13:45:00,0.0000
01/15/2023 14:00:00,0.0030
01/15/2023 14:15:00,0.0041
01/15/2023 14:30:00,0.0021
01/15/2023 14:45:00,0.0000
01/15/2023 15:00:00,0.0001
01/15/2023 15:15:00,0.0004
01/15/2023 15:30:00,0.0000
01/15/2023 15:45:00,0.0002
01/15/2023 16:00:00,0.0000
01/15/2023 16:15:00,0.0000
01/15/2023 16:30:00,0.0001
01/15/2023 16:45:00,0.0001
01/15/2023 17:00:00,0.0000
01/15/2023 17:15:00,0.0000
01/15/2023 17:30:00,0.0001
01/15/2023 17:45:00,0.0001
01/15/2023 18:00:00,0.0006
01/15/2023 18:15:00,0.0020
01/15/2023 18:30:00,0.0017
01/15/2023 18:45:00,0.0001
01/15/2023 19:00:00,0.0001
01/15/2023 19:15:00,0.0000
01/15/2023 19:30:00,0.0052
01/15/2023 19:45:00,0.0080
01/15/2023 20:00:00,0.0266
01/15/2023 20:15:00,0.0699
01/15/2023 20:30:00,0.0819
01/15/2023 20:45:00,0.0865
01/15/2023 21:00:00,0.0909
01/15/2023 21:15:00,0.0890
01/15/2023 21:30:00,0.0753
01/15/2023 21:45:00,0.0390
01/15/2023 22:00:00,0.0229
01/15/2023 22:15:00,0.0132
01/15/2023 22:30:00,0.0073
01/15/2023 22:45:00,0.0017
01/15/2023 23:00:00,0.0001
01/15/2023 23:15:00,0.0000
01/15/2023 23:30:00,0.0000
01/15/2023 23:45:00,0.0000
01/16/2023 00:00:00,0.0000
01/16/2023 00:15:00,0.0000
01/16/2023 00:30:00,0.0000
01/16/2023 00:45:00,0.0000
01/16/2023 01:00:00,0.0000
01/16/2023 01:15:00,0.0001
01/16/2023 01:30:00,0.0000
01/16/2023 01:45:00,0.0000
01/16/2023 02:00:00,0.0000
01/16/2023 02:15:00,0.0001
01/16/2023 02:30:00,0.0000
01/16/2023 02:45:00,0.0000
01/16/2023 03:00:00,0.0000
01/16/2023 03:15:00,0.0000
01/16/2023 03:30:00,0.0000
01/16/2023 03:45:00,0.0000
01/16/2023 04:00:00,0.0000
01/16/2023 04:15:00,0.0000
01/16/2023 04:30:00,0.0000
01/16/2023 04:45:00,0.0000
01/16/2023 05:00:00,0.0001
01/16/2023 05:15:00,0.0000
01/16/2023 05:30:00,0.0000
01/16/2023 05:45:00,0.0024
01/16/2023 06:00:00,0.0037
01/16/2023 06:15:00,0.0219
01/16/2023 06:30:00,0.0396
01/16/2023 06:45:00,0.0011
01/16/2023 07:00:00,0.0095
01/16/2023 07:15:00,0.0157
01/16/2023 07:30:00,0.0231
01/16/2023 07:45:00,0.0504
01/16/2023 08:00:00,0.0528
01/16/2023 08:15:00,0.0542
01/16/2023 08:30:00,0.0541
01/16/2023 08:45:00,0.0513
01/16/2023 09:00:00,0.0155
01/16/2023 09:15:00,0.0000
01/16/2023 09:30:00,0.0000
01/16/2023 09:45:00,0.0017
01/16/2023 10:00:00,0.0532
01/16/2023 10:15:00,0.0544
01/16/2023 10:30:00,0.0535
01/16/2023 10:45:00,0.0511
01/16/2023 11:00:00,0.0528
01/16/2023 11:15:00,0.0536
01/16/2023 11:30:00,0.0525
01/16/2023 11:45:00,0.0509
01/16/2023 12:00:00,0.0490
01/16/2023 12:15:00,0.0490
01/16/2023 12:30:00,0.0511
01/16/2023 12:45:00,0.0510
01/16/2023 13:00:00,0.0531
01/16/2023 13:15:00,0.0539
01/16/2023 13:30:00,0.0525
01/16/2023 13:45:00,0.0507
01/16/2023 14:00:00,0.0534
01/16/2023 14:15:00,0.0530
01/16/2023 14:30:00,0.0442
01/16/2023 14:45:00,0.0002
01/16/2023 15:00:00,0.0002
01/16/2023 15:15:00,0.0013
01/16/2023 15:30:00,0.0001
01/16/2023 15:45:00,0.0039
01/16/2023 16:00:00,0.0562
01/16/2023 16:15:00,0.0504
01/16/2023 16:30:00,0.0506
01/16/2023 16:45:00,0.0538
01/16/2023 17:00:00,0.0527
01/16/2023 17:15:00,0.0526
01/16/2023 17:30:00,0.0533
01/16/2023 17:45:00,0.0420
01/16/2023 18:00:00,0.0001
01/16/2023 18:15:00,0.0000
01/16/2023 18:30:00,0.0000
01/16/2023 18:45:00,0.0001
01/16/2023 19:00:00,0.0000
01/16/2023 19:15:00,0.0000
01/16/2023 19:30:00,0.0000
01/16/2023 19:45:00,0.0001
01/16/2023 20:00:00,0.0001
01/16/2023 20:15:00,0.0138
01/16/2023 20:30:00,0.0182
01/16/2023 20:45:00,0.0164
01/16/2023 21:00:00,0.0259
01/16/2023 21:15:00,0.0434
01/16/2023 21:30:00,0.0502
01/16/2023 21:45:00,0.0417
01/16/2023 22:00:00,0.0317
01/16/2023 22:15:00,0.0196
01/16/2023 22:30:00,0.0296
01/16/2023 22:45:00,0.0447
01/16/2023 23:00:00,0.0286
01/16/2023 23:15:00,0.0164
01/16/2023 23:30:00,0.0171
01/16/2023 23:45:00,0.0203
01/17/2023 00:00:00,0.0178
01/17/2023 00:15:00,0.0032
01/17/2023 00:30:00,0.0177
01/17/2023 00:45:00,0.0183
01/17/2023 01:00:00,0.0168
01/17/2023 01:15:00,0.0018
01/17/2023 01:30:00,0.0000
01/17/2023 01:45:00,0.0001
01/17/2023 02:00:00,0.0000
01/17/2023 02:15:00,0.0000
01/17/2023 02:30:00,0.0001
01/17/2023 02:45:00,0.0001
01/17/2023 03:00:00,0.0000
01/17/2023 03:15:00,0.0000
