Time Bucket (America/Chicago),Casa6-Mains_C (kWatts)
01/09/2023 01:30:00,0.0035
01/09/2023 01:45:00,0.0033
01/09/2023 02:00:00,0.0035
01/09/2023 02:15:00,0.0475
01/09/2023 02:30:00,0.0645
01/09/2023 02:45:00,0.0035
01/09/2023 03:00:00,0.0035
01/09/2023 03:15:00,0.0037
01/09/2023 03:30:00,0.0469
01/09/2023 03:45:00,0.0641
01/09/2023 04:00:00,0.0032
01/09/2023 04:15:00,0.0033
01/09/2023 04:30:00,0.0033
01/09/2023 04:45:00,0.0096
01/09/2023 05:00:00,0.1019
01/09/2023 05:15:00,0.0033
01/09/2023 05:30:00,0.0034
01/09/2023 05:45:00,0.0030
01/09/2023 06:00:00,0.0031
01/09/2023 06:15:00,0.0032
01/09/2023 06:30:00,0.0033
01/09/2023 06:45:00,0.0132
01/09/2023 07:00:00,0.1179
01/09/2023 07:15:00,0.0022
01/09/2023 07:30:00,0.0000
01/09/2023 07:45:00,0.0000
01/09/2023 08:00:00,0.0000
01/09/2023 08:15:00,0.0432
01/09/2023 08:30:00,0.0649
01/09/2023 08:45:00,0.0012
01/09/2023 09:00:00,0.0000
01/09/2023 09:15:00,0.0001
01/09/2023 09:30:00,0.0760
01/09/2023 09:45:00,0.0545
01/09/2023 10:00:00,0.0095
01/09/2023 10:15:00,0.0005
01/09/2023 10:30:00,0.0745
01/09/2023 10:45:00,0.0437
01/09/2023 11:00:00,0.0000
01/09/2023 11:15:00,0.0062
01/09/2023 11:30:00,0.0007
01/09/2023 11:45:00,0.0000
01/09/2023 12:00:00,0.0908
01/09/2023 12:15:00,0.0228
01/09/2023 12:30:00,0.0000
01/09/2023 12:45:00,0.0000
01/09/2023 13:00:00,0.0000
01/09/2023 13:15:00,0.1021
01/09/2023 13:30:00,0.0442
01/09/2023 13:45:00,0.0001
01/09/2023 14:00:00,0.0855
01/09/2023 14:15:00,0.0551
01/09/2023 14:30:00,0.0009
01/09/2023 14:45:00,0.0555
01/09/2023 15:00:00,0.1006
01/09/2023 15:15:00,0.0013
01/09/2023 15:30:00,0.0744
01/09/2023 15:45:00,0.0396
01/09/2023 16:00:00,0.0188
01/09/2023 16:15:00,0.0183
01/09/2023 16:30:00,0.1283
01/09/2023 16:45:00,0.0206
01/09/2023 17:00:00,0.0099
01/09/2023 17:15:00,0.0887
01/09/2023 17:30:00,0.0788
01/09/2023 17:45:00,0.0133
01/09/2023 18:00:00,0.0142
01/09/2023 18:15:00,0.0733
01/09/2023 18:30:00,0.1679
01/09/2023 18:45:00,0.0554
01/09/2023 19:00:00,0.0864
01/09/2023 19:15:00,0.1984
01/09/2023 19:30:00,0.1296
01/09/2023 19:45:00,0.0994
01/09/2023 20:00:00,0.2113
01/09/2023 20:15:00,0.1366
01/09/2023 20:30:00,0.1789
01/09/2023 20:45:00,0.1889
01/09/2023 21:00:00,0.2422
01/09/2023 21:15:00,0.2237
01/09/2023 21:30:00,0.1494
01/09/2023 21:45:00,0.1493
01/09/2023 22:00:00,0.1492
01/09/2023 22:15:00,0.0461
01/09/2023 22:30:00,0.0052
01/09/2023 22:45:00,0.1001
01/09/2023 23:00:00,0.0797
01/09/2023 23:15:00,0.0052
01/09/2023 23:30:00,0.0052
01/09/2023 23:45:00,0.0053
01/10/2023 00:00:00,0.0493
01/10/2023 00:15:00,0.1035
01/10/2023 00:30:00,0.0052
01/10/2023 00:45:00,0.0053
01/10/2023 01:00:00,0.0054
01/10/2023 01:15:00,0.0052
01/10/2023 01:30:00,0.0053
01/10/2023 01:45:00,0.0052
01/10/2023 02:00:00,0.1139
01/10/2023 02:15:00,0.0637
01/10/2023 02:30:00,0.0052
01/10/2023 02:45:00,0.0052
01/10/2023 03:00:00,0.0052
01/10/2023 03:15:00,0.0051
01/10/2023 03:30:00,0.0051
01/10/2023 03:45:00,0.0052
01/10/2023 04:00:00,0.1137
01/10/2023 04:15:00,0.0685
01/10/2023 04:30:00,0.0043
01/10/2023 04:45:00,0.0043
01/10/2023 05:00:00,0.0036
01/10/2023 05:15:00,0.0035
01/10/2023 05:30:00,0.0034
01/10/2023 05:45:00,0.0035
01/10/2023 06:00:00,0.0317
01/10/2023 06:15:00,0.1216
01/10/2023 06:30:00,0.2268
01/10/2023 06:45:00,0.1698
01/10/2023 07:00:00,0.0269
01/10/2023 07:15:00,0.1298
01/10/2023 07:30:00,0.1142
01/10/2023 07:45:00,0.0190
01/10/2023 08:00:00,0.0000
01/10/2023 08:15:00,0.0000
01/10/2023 08:30:00,0.0000
01/10/2023 08:45:00,0.0172
01/10/2023 09:00:00,0.0007
01/10/2023 09:15:00,0.0660
01/10/2023 09:30:00,0.0911
01/10/2023 09:45:00,0.0000
01/10/2023 10:00:00,0.0000
01/10/2023 10:15:00,0.0000
01/10/2023 10:30:00,0.1435
01/10/2023 10:45:00,0.1080
01/10/2023 11:00:00,0.1448
01/10/2023 11:15:00,0.0015
01/10/2023 11:30:00,0.0000
01/10/2023 11:45:00,0.0000
01/10/2023 12:00:00,0.0000
01/10/2023 12:15:00,0.0000
01/10/2023 12:30:00,0.0531
01/10/2023 12:45:00,0.0946
01/10/2023 13:00:00,0.0000
01/10/2023 13:15:00,0.0000
01/10/2023 13:30:00,0.0007
01/10/2023 13:45:00,0.0031
01/10/2023 14:00:00,0.0000
01/10/2023 14:15:00,0.0214
01/10/2023 14:30:00,0.1166
01/10/2023 14:45:00,0.0140
01/10/2023 15:00:00,0.0000
01/10/2023 15:15:00,0.0000
01/10/2023 15:30:00,0.0223
01/10/2023 15:45:00,0.1719
01/10/2023 16:00:00,0.1263
01/10/2023 16:15:00,0.0147
01/10/2023 16:30:00,0.0119
01/10/2023 16:45:00,0.0119
01/10/2023 17:00:00,0.0119
01/10/2023 17:15:00,0.0119
01/10/2023 17:30:00,0.0511
01/10/2023 17:45:00,0.0717
01/10/2023 18:00:00,0.0066
01/10/2023 18:15:00,0.0042
01/10/2023 18:30:00,0.0512
01/10/2023 18:45:00,0.2233
01/10/2023 19:00:00,0.1284
01/10/2023 19:15:00,0.1096
01/10/2023 19:30:00,0.0277
01/10/2023 19:45:00,0.0675
01/10/2023 20:00:00,0.2215
01/10/2023 20:15:00,0.1968
01/10/2023 20:30:00,0.1983
01/10/2023 20:45:00,0.1970
01/10/2023 21:00:00,0.2535
01/10/2023 21:15:00,0.2103
01/10/2023 21:30:00,0.0036
01/10/2023 21:45:00,0.0038
01/10/2023 22:00:00,0.0035
01/10/2023 22:15:00,0.0806
01/10/2023 22:30:00,0.0486
01/10/2023 22:45:00,0.0037
01/10/2023 23:00:00,0.0037
01/10/2023 23:15:00,0.0037
01/10/2023 23:30:00,0.0677
01/10/2023 23:45:00,0.0574
01/11/2023 00:00:00,0.0040
01/11/2023 00:15:00,0.0039
01/11/2023 00:30:00,0.0039
01/11/2023 00:45:00,0.0388
01/11/2023 01:00:00,0.0866
01/11/2023 01:15:00,0.0033
01/11/2023 01:30:00,0.0037
01/11/2023 01:45:00,0.0036
01/11/2023 02:00:00,0.0035
01/11/2023 02:15:00,0.0983
01/11/2023 02:30:00,0.0295
01/11/2023 02:45:00,0.0035
01/11/2023 03:00:00,0.0033
01/11/2023 03:15:00,0.0033
01/11/2023 03:30:00,0.0035
01/11/2023 03:45:00,0.1088
01/11/2023 04:00:00,0.0213
01/11/2023 04:15:00,0.0034
01/11/2023 04:30:00,0.0034
01/11/2023 04:45:00,0.0034
01/11/2023 05:00:00,0.0036
01/11/2023 05:15:00,0.0496
01/11/2023 05:30:00,0.0856
01/11/2023 05:45:00,0.0031
01/11/2023 06:00:00,0.0035
01/11/2023 06:15:00,0.0033
01/11/2023 06:30:00,0.0035
01/11/2023 06:45:00,0.0035
01/11/2023 07:00:00,0.0139
01/11/2023 07:15:00,0.1219
01/11/2023 07:30:00,0.0000
01/11/2023 07:45:00,0.0000
01/11/2023 08:00:00,0.0000
01/11/2023 08:15:00,0.1795
01/11/2023 08:30:00,0.0000
01/11/2023 08:45:00,0.0000
01/11/2023 09:00:00,0.0171
01/11/2023 09:15:00,0.1254
01/11/2023 09:30:00,0.0212
01/11/2023 09:45:00,0.0200
01/11/2023 10:00:00,0.0000
01/11/2023 10:15:00,0.0005
01/11/2023 10:30:00,0.0149
01/11/2023 10:45:00,0.1001
01/11/2023 11:00:00,0.0000
01/11/2023 11:15:00,0.0008
01/11/2023 11:30:00,0.0000
01/11/2023 11:45:00,0.0184
01/11/2023 12:00:00,0.0569
01/11/2023 12:15:00,0.0641
01/11/2023 12:30:00,0.0000
01/11/2023 12:45:00,0.0000
01/11/2023 13:00:00,0.0000
01/11/2023 13:15:00,0.0000
01/11/2023 13:30:00,0.0775
01/11/2023 13:45:00,0.0431
01/11/2023 14:00:00,0.0000
01/11/2023 14:15:00,0.0000
01/11/2023 14:30:00,0.0577
01/11/2023 14:45:00,0.0665
01/11/2023 15:00:00,0.0000
01/11/2023 15:15:00,0.0000
01/11/2023 15:30:00,0.0002
01/11/2023 15:45:00,0.0000
01/11/2023 16:00:00,0.0837
01/11/2023 16:15:00,0.0569
01/11/2023 16:30:00,0.0012
01/11/2023 16:45:00,0.4146
01/11/2023 17:00:00,0.0105
01/11/2023 17:15:00,0.0505
01/11/2023 17:30:00,0.1186
01/11/2023 17:45:00,0.0183
01/11/2023 18:00:00,0.0188
01/11/2023 18:15:00,0.0378
01/11/2023 18:30:00,0.0579
01/11/2023 18:45:00,0.2043
01/11/2023 19:00:00,0.1587
01/11/2023 19:15:00,0.1217
01/11/2023 19:30:00,0.1209
01/11/2023 19:45:00,0.1851
01/11/2023 20:00:00,0.1877
01/11/2023 20:15:00,0.1192
01/11/2023 20:30:00,0.0824
01/11/2023 20:45:00,0.3886
01/11/2023 21:00:00,0.2693
01/11/2023 21:15:00,0.1492
01/11/2023 21:30:00,0.1100
01/11/2023 21:45:00,0.1100
01/11/2023 22:00:00,0.0433
01/11/2023 22:15:00,0.1162
01/11/2023 22:30:00,0.0053
01/11/2023 22:45:00,0.0035
01/11/2023 23:00:00,0.0036
01/11/2023 23:15:00,0.0036
01/11/2023 23:30:00,0.0038
01/11/2023 23:45:00,0.0869
01/12/2023 00:00:00,0.0813
01/12/2023 00:15:00,0.0039
01/12/2023 00:30:00,0.0038
01/12/2023 00:45:00,0.0037
01/12/2023 01:00:00,0.0037
01/12/2023 01:15:00,0.0038
01/12/2023 01:30:00,0.0966
01/12/2023 01:45:00,0.0562
01/12/2023 02:00:00,0.0036
01/12/2023 02:15:00,0.0036
01/12/2023 02:30:00,0.0037
01/12/2023 02:45:00,0.0212
01/12/2023 03:00:00,0.1165
01/12/2023 03:15:00,0.2382
01/12/2023 03:30:00,0.1315
01/12/2023 03:45:00,0.0466
01/12/2023 04:00:00,0.1273
01/12/2023 04:15:00,0.0890
01/12/2023 04:30:00,0.0036
01/12/2023 04:45:00,0.0035
01/12/2023 05:00:00,0.0036
01/12/2023 05:15:00,0.0035
01/12/2023 05:30:00,0.0035
01/12/2023 05:45:00,0.0804
01/12/2023 06:00:00,0.0685
01/12/2023 06:15:00,0.0034
01/12/2023 06:30:00,0.0033
01/12/2023 06:45:00,0.0034
01/12/2023 07:00:00,0.0130
01/12/2023 07:15:00,0.0624
01/12/2023 07:30:00,0.1083
01/12/2023 07:45:00,0.0259
01/12/2023 08:00:00,0.0419
01/12/2023 08:15:00,0.0364
01/12/2023 08:30:00,0.1326
01/12/2023 08:45:00,0.0252
01/12/2023 09:00:00,0.0811
01/12/2023 09:15:00,0.0921
01/12/2023 09:30:00,0.0000
01/12/2023 09:45:00,0.0073
01/12/2023 10:00:00,0.0007
01/12/2023 10:15:00,0.1036
01/12/2023 10:30:00,0.0128
01/12/2023 10:45:00,0.0002
01/12/2023 11:00:00,0.0044
01/12/2023 11:15:00,0.0113
01/12/2023 11:30:00,0.1435
01/12/2023 11:45:00,0.0598
01/12/2023 12:00:00,0.0272
01/12/2023 12:15:00,0.0253
01/12/2023 12:30:00,0.0254
01/12/2023 12:45:00,0.0243
01/12/2023 13:00:00,0.0076
01/12/2023 13:15:00,0.0009
01/12/2023 13:30:00,0.0987
01/12/2023 13:45:00,0.0309
01/12/2023 14:00:00,0.0000
01/12/2023 14:15:00,0.0582
01/12/2023 14:30:00,0.0600
01/12/2023 14:45:00,0.1472
01/12/2023 15:00:00,0.0814
01/12/2023 15:15:00,0.0547
01/12/2023 15:30:00,0.0593
01/12/2023 15:45:00,0.1009
01/12/2023 16:00:00,0.2305
01/12/2023 16:15:00,0.0380
01/12/2023 16:30:00,0.0000
01/12/2023 16:45:00,0.0051
01/12/2023 17:00:00,0.0653
01/12/2023 17:15:00,0.0616
01/12/2023 17:30:00,0.0000
01/12/2023 17:45:00,0.0000
01/12/2023 18:00:00,0.0831
01/12/2023 18:15:00,0.1494
01/12/2023 18:30:00,0.1514
01/12/2023 18:45:00,0.1096
01/12/2023 19:00:00,0.1078
01/12/2023 19:15:00,0.0269
01/12/2023 19:30:00,0.0858
01/12/2023 19:45:00,0.3215
01/12/2023 20:00:00,0.1466
01/12/2023 20:15:00,0.1785
01/12/2023 20:30:00,0.2313
01/12/2023 20:45:00,0.1483
01/12/2023 21:00:00,0.0040
01/12/2023 21:15:00,0.0041
01/12/2023 21:30:00,0.0900
01/12/2023 21:45:00,0.0293
01/12/2023 22:00:00,0.0043
01/12/2023 22:15:00,0.0041
01/12/2023 22:30:00,0.0785
01/12/2023 22:45:00,0.0375
01/12/2023 23:00:00,0.0040
01/12/2023 23:15:00,0.0043
01/12/2023 23:30:00,0.0496
01/12/2023 23:45:00,0.0650
01/13/2023 00:00:00,0.0044
01/13/2023 00:15:00,0.0044
01/13/2023 00:30:00,0.0043
01/13/2023 00:45:00,0.0044
01/13/2023 01:00:00,0.0778
01/13/2023 01:15:00,0.0532
01/13/2023 01:30:00,0.0041
01/13/2023 01:45:00,0.0044
01/13/2023 02:00:00,0.0154
01/13/2023 02:15:00,0.1019
01/13/2023 02:30:00,0.0039
01/13/2023 02:45:00,0.0041
01/13/2023 03:00:00,0.0042
01/13/2023 03:15:00,0.0495
01/13/2023 03:30:00,0.0680
01/13/2023 03:45:00,0.0042
01/13/2023 04:00:00,0.0042
01/13/2023 04:15:00,0.0041
01/13/2023 04:30:00,0.0576
01/13/2023 04:45:00,0.0597
01/13/2023 05:00:00,0.0041
01/13/2023 05:15:00,0.0042
01/13/2023 05:30:00,0.0040
01/13/2023 05:45:00,0.0414
01/13/2023 06:00:00,0.0772
01/13/2023 06:15:00,0.0039
01/13/2023 06:30:00,0.0038
01/13/2023 06:45:00,0.0039
01/13/2023 07:00:00,0.0045
01/13/2023 07:15:00,0.1058
01/13/2023 07:30:00,0.0089
01/13/2023 07:45:00,0.0000
01/13/2023 08:00:00,0.0087
01/13/2023 08:15:00,0.0211
01/13/2023 08:30:00,0.0230
01/13/2023 08:45:00,0.1301
01/13/2023 09:00:00,0.0109
01/13/2023 09:15:00,0.0000
01/13/2023 09:30:00,0.1409
01/13/2023 09:45:00,0.1638
01/13/2023 10:00:00,0.0007
01/13/2023 10:15:00,0.1285
01/13/2023 10:30:00,0.0713
01/13/2023 10:45:00,0.2412
01/13/2023 11:00:00,0.0615
01/13/2023 11:15:00,0.1501
01/13/2023 11:30:00,0.0000
01/13/2023 11:45:00,0.1075
01/13/2023 12:00:00,0.2757
01/13/2023 12:15:00,0.0201
01/13/2023 12:30:00,0.0801
01/13/2023 12:45:00,0.1072
01/13/2023 13:00:00,0.0000
01/13/2023 13:15:00,0.0033
01/13/2023 13:30:00,0.0000
01/13/2023 13:45:00,0.0000
01/13/2023 14:00:00,0.0897
01/13/2023 14:15:00,0.2030
01/13/2023 14:30:00,0.0955
01/13/2023 14:45:00,0.1249
01/13/2023 15:00:00,0.1786
01/13/2023 15:15:00,0.0957
01/13/2023 15:30:00,0.2449
01/13/2023 15:45:00,0.1618
01/13/2023 16:00:00,0.0970
01/13/2023 16:15:00,0.0106
01/13/2023 16:30:00,0.0000
01/13/2023 16:45:00,0.0033
01/13/2023 17:00:00,0.1152
01/13/2023 17:15:00,0.0180
01/13/2023 17:30:00,0.0098
01/13/2023 17:45:00,0.0196
01/13/2023 18:00:00,0.0448
01/13/2023 18:15:00,0.1491
01/13/2023 18:30:00,0.0870
01/13/2023 18:45:00,0.0380
01/13/2023 19:00:00,0.0362
01/13/2023 19:15:00,0.0354
01/13/2023 19:30:00,0.1140
01/13/2023 19:45:00,0.2024
01/13/2023 20:00:00,0.2781
01/13/2023 20:15:00,0.2160
01/13/2023 20:30:00,0.2746
01/13/2023 20:45:00,0.2909
01/13/2023 21:00:00,0.2776
01/13/2023 21:15:00,0.1762
01/13/2023 21:30:00,0.0033
01/13/2023 21:45:00,0.0033
01/13/2023 22:00:00,0.0796
01/13/2023 22:15:00,0.1072
01/13/2023 22:30:00,0.0032
01/13/2023 22:45:00,0.0034
01/13/2023 23:00:00,0.0032
01/13/2023 23:15:00,0.0648
01/13/2023 23:30:00,0.1150
01/13/2023 23:45:00,0.0035
01/14/2023 00:00:00,0.0034
01/14/2023 00:15:00,0.0034
01/14/2023 00:30:00,0.0033
01/14/2023 00:45:00,0.0447
01/14/2023 01:00:00,0.1170
01/14/2023 01:15:00,0.0189
01/14/2023 01:30:00,0.0033
01/14/2023 01:45:00,0.0034
01/14/2023 02:00:00,0.0034
01/14/2023 02:15:00,0.0039
01/14/2023 02:30:00,0.0039
01/14/2023 02:45:00,0.0168
01/14/2023 03:00:00,0.1230
01/14/2023 03:15:00,0.0541
01/14/2023 03:30:00,0.0032
01/14/2023 03:45:00,0.0034
01/14/2023 04:00:00,0.0034
01/14/2023 04:15:00,0.0030
01/14/2023 04:30:00,0.0032
01/14/2023 04:45:00,0.0032
01/14/2023 05:00:00,0.0031
01/14/2023 05:15:00,0.0650
01/14/2023 05:30:00,0.1169
01/14/2023 05:45:00,0.0177
01/14/2023 06:00:00,0.0029
01/14/2023 06:15:00,0.0030
01/14/2023 06:30:00,0.0029
01/14/2023 06:45:00,0.0030
01/14/2023 07:00:00,0.0459
01/14/2023 07:15:00,0.1147
01/14/2023 07:30:00,0.0011
01/14/2023 07:45:00,0.0001
01/14/2023 08:00:00,0.0133
01/14/2023 08:15:00,0.1425
01/14/2023 08:30:00,0.1345
01/14/2023 08:45:00,0.2275
01/14/2023 09:00:00,0.1861
01/14/2023 09:15:00,0.1295
01/14/2023 09:30:00,0.1352
01/14/2023 09:45:00,0.1479
01/14/2023 10:00:00,0.1284
01/14/2023 10:15:00,0.1034
01/14/2023 10:30:00,0.0099
01/14/2023 10:45:00,0.0000
01/14/2023 11:00:00,0.0535
01/14/2023 11:15:00,0.1029
01/14/2023 11:30:00,0.0004
01/14/2023 11:45:00,0.0000
01/14/2023 12:00:00,0.0280
01/14/2023 12:15:00,0.0986
01/14/2023 12:30:00,0.0000
01/14/2023 12:45:00,0.0000
01/14/2023 13:00:00,0.0000
01/14/2023 13:15:00,0.0000
01/14/2023 13:30:00,0.0015
01/14/2023 13:45:00,0.0016
01/14/2023 14:00:00,0.0000
01/14/2023 14:15:00,0.0665
01/14/2023 14:30:00,0.1022
01/14/2023 14:45:00,0.0000
01/14/2023 15:00:00,0.0000
01/14/2023 15:15:00,0.0000
01/14/2023 15:30:00,0.0000
01/14/2023 15:45:00,0.1079
01/14/2023 16:00:00,0.0332
01/14/2023 16:15:00,0.0080
01/14/2023 16:30:00,0.0591
01/14/2023 16:45:00,0.1121
01/14/2023 17:00:00,0.0086
01/14/2023 17:15:00,0.0000
01/14/2023 17:30:00,0.0034
01/14/2023 17:45:00,0.0132
01/14/2023 18:00:00,0.0132
01/14/2023 18:15:00,0.1425
01/14/2023 18:30:00,0.1021
01/14/2023 18:45:00,0.0496
01/14/2023 19:00:00,0.0445
01/14/2023 19:15:00,0.0481
01/14/2023 19:30:00,0.1342
01/14/2023 19:45:00,0.2140
01/14/2023 20:00:00,0.1498
01/14/2023 20:15:00,0.1460
01/14/2023 20:30:00,0.1348
01/14/2023 20:45:00,0.1495
01/14/2023 21:00:00,0.3882
01/14/2023 21:15:00,0.1862
01/14/2023 21:30:00,0.1272
01/14/2023 21:45:00,0.0677
01/14/2023 22:00:00,0.0306
01/14/2023 22:15:00,0.0206
01/14/2023 22:30:00,0.0679
01/14/2023 22:45:00,0.1238
01/14/2023 23:00:00,0.0206
01/14/2023 23:15:00,0.0207
01/14/2023 23:30:00,0.0206
01/14/2023 23:45:00,0.0206
01/15/2023 00:00:00,0.0208
01/15/2023 00:15:00,0.0208
01/15/2023 00:30:00,0.1376
01/15/2023 00:45:00,0.0577
01/15/2023 01:00:00,0.0209
01/15/2023 01:15:00,0.0208
01/15/2023 01:30:00,0.0208
01/15/2023 01:45:00,0.0209
01/15/2023 02:00:00,0.0209
01/15/2023 02:15:00,0.0209
01/15/2023 02:30:00,0.0726
01/15/2023 02:45:00,0.1252
01/15/2023 03:00:00,0.0207
01/15/2023 03:15:00,0.0207
01/15/2023 03:30:00,0.0206
01/15/2023 03:45:00,0.0206
01/15/2023 04:00:00,0.0207
01/15/2023 04:15:00,0.0207
01/15/2023 04:30:00,0.0206
01/15/2023 04:45:00,0.0206
01/15/2023 05:00:00,0.1305
01/15/2023 05:15:00,0.0654
01/15/2023 05:30:00,0.0055
01/15/2023 05:45:00,0.0055
01/15/2023 06:00:00,0.0055
01/15/2023 06:15:00,0.0054
01/15/2023 06:30:00,0.0054
01/15/2023 06:45:00,0.0054
01/15/2023 07:00:00,0.0060
01/15/2023 07:15:00,0.0037
01/15/2023 07:30:00,0.0000
01/15/2023 07:45:00,0.0000
01/15/2023 08:00:00,0.0000
01/15/2023 08:15:00,0.0002
01/15/2023 08:30:00,0.0485
01/15/2023 08:45:00,0.1181
01/15/2023 09:00:00,0.0440
01/15/2023 09:15:00,0.0214
01/15/2023 09:30:00,0.0198
01/15/2023 09:45:00,0.1458
01/15/2023 10:00:00,0.0729
01/15/2023 10:15:00,0.0474
01/15/2023 10:30:00,0.0136
01/15/2023 10:45:00,0.1594
01/15/2023 11:00:00,0.0580
01/15/2023 11:15:00,0.0195
01/15/2023 11:30:00,0.0196
01/15/2023 11:45:00,0.0018
01/15/2023 12:00:00,0.0000
01/15/2023 12:15:00,0.0000
01/15/2023 12:30:00,0.0000
01/15/2023 12:45:00,0.1151
01/15/2023 13:00:00,0.0372
01/15/2023 13:15:00,0.0000
01/15/2023 13:30:00,0.0006
01/15/2023 13:45:00,0.0036
01/15/2023 14:00:00,0.0036
01/15/2023 14:15:00,0.0391
01/15/2023 14:30:00,0.0977
01/15/2023 14:45:00,0.0000
01/15/2023 15:00:00,0.0003
01/15/2023 15:15:00,0.0353
01/15/2023 15:30:00,0.1415
01/15/2023 15:45:00,0.2311
01/15/2023 16:00:00,0.0595
01/15/2023 16:15:00,0.0739
01/15/2023 16:30:00,0.1804
01/15/2023 16:45:00,0.1360
01/15/2023 17:00:00,0.0594
01/15/2023 17:15:00,0.0672
01/15/2023 17:30:00,0.0599
01/15/2023 17:45:00,0.0625
01/15/2023 18:00:00,0.1398
01/15/2023 18:15:00,0.1484
01/15/2023 18:30:00,0.0256
01/15/2023 18:45:00,0.0369
01/15/2023 19:00:00,0.0366
01/15/2023 19:15:00,0.0472
01/15/2023 19:30:00,0.0495
01/15/2023 19:45:00,0.1183
01/15/2023 20:00:00,0.3625
01/15/2023 20:15:00,0.2029
01/15/2023 20:30:00,0.1988
01/15/2023 20:45:00,0.1767
01/15/2023 21:00:00,0.1510
01/15/2023 21:15:00,0.1500
01/15/2023 21:30:00,0.1501
01/15/2023 21:45:00,0.0812
01/15/2023 22:00:00,0.1086
01/15/2023 22:15:00,0.0034
01/15/2023 22:30:00,0.0034
01/15/2023 22:45:00,0.0035
01/15/2023 23:00:00,0.0034
01/15/2023 23:15:00,0.0037
01/15/2023 23:30:00,0.0035
01/15/2023 23:45:00,0.0405
01/16/2023 00:00:00,0.1204
01/16/2023 00:15:00,0.0186
01/16/2023 00:30:00,0.0036
01/16/2023 00:45:00,0.0036
01/16/2023 01:00:00,0.0035
01/16/2023 01:15:00,0.0036
01/16/2023 01:30:00,0.0037
01/16/2023 01:45:00,0.0035
01/16/2023 02:00:00,0.0033
01/16/2023 02:15:00,0.1070
01/16/2023 02:30:00,0.0726
01/16/2023 02:45:00,0.0036
01/16/2023 03:00:00,0.0035
01/16/2023 03:15:00,0.0034
01/16/2023 03:30:00,0.0034
01/16/2023 03:45:00,0.0034
01/16/2023 04:00:00,0.0034
01/16/2023 04:15:00,0.0034
01/16/2023 04:30:00,0.0550
01/16/2023 04:45:00,0.1189
01/16/2023 05:00:00,0.0034
01/16/2023 05:15:00,0.0033
01/16/2023 05:30:00,0.0032
01/16/2023 05:45:00,0.0031
01/16/2023 06:00:00,0.0032
01/16/2023 06:15:00,0.0032
01/16/2023 06:30:00,0.0032
01/16/2023 06:45:00,0.0033
01/16/2023 07:00:00,0.0040
01/16/2023 07:15:00,0.1033
01/16/2023 07:30:00,0.0666
01/16/2023 07:45:00,0.0000
01/16/2023 08:00:00,0.0079
01/16/2023 08:15:00,0.0196
01/16/2023 08:30:00,0.0245
01/16/2023 08:45:00,0.1745
01/16/2023 09:00:00,0.1173
01/16/2023 09:15:00,0.0745
01/16/2023 09:30:00,0.3591
01/16/2023 09:45:00,0.0874
01/16/2023 10:00:00,0.0000
01/16/2023 10:15:00,0.0018
01/16/2023 10:30:00,0.0621
01/16/2023 10:45:00,0.1487
01/16/2023 11:00:00,0.0347
01/16/2023 11:15:00,0.1422
01/16/2023 11:30:00,0.0386
01/16/2023 11:45:00,0.2175
01/16/2023 12:00:00,0.4286
01/16/2023 12:15:00,0.0000
01/16/2023 12:30:00,0.0001
01/16/2023 12:45:00,0.0203
01/16/2023 13:00:00,0.1042
01/16/2023 13:15:00,0.0220
01/16/2023 13:30:00,0.0274
01/16/2023 13:45:00,0.0000
01/16/2023 14:00:00,0.0024
01/16/2023 14:15:00,0.0011
01/16/2023 14:30:00,0.0000
01/16/2023 14:45:00,0.0000
01/16/2023 15:00:00,0.1055
01/16/2023 15:15:00,0.0545
01/16/2023 15:30:00,0.0000
01/16/2023 15:45:00,0.0000
01/16/2023 16:00:00,0.0000
01/16/2023 16:15:00,0.0000
01/16/2023 16:30:00,0.0304
01/16/2023 16:45:00,0.1156
01/16/2023 17:00:00,0.0112
01/16/2023 17:15:00,0.0000
01/16/2023 17:30:00,0.0000
01/16/2023 17:45:00,0.0000
01/16/2023 18:00:00,0.0044
01/16/2023 18:15:00,0.1229
01/16/2023 18:30:00,0.0375
01/16/2023 18:45:00,0.0706
01/16/2023 19:00:00,0.1012
01/16/2023 19:15:00,0.1926
01/16/2023 19:30:00,0.2225
01/16/2023 19:45:00,0.2272
01/16/2023 20:00:00,0.1468
01/16/2023 20:15:00,0.2370
01/16/2023 20:30:00,0.1860
01/16/2023 20:45:00,0.1134
01/16/2023 21:00:00,0.3168
01/16/2023 21:15:00,0.2074
01/16/2023 21:30:00,0.1663
01/16/2023 21:45:00,0.0132
01/16/2023 22:00:00,0.0057
01/16/2023 22:15:00,0.0305
01/16/2023 22:30:00,0.1195
01/16/2023 22:45:00,0.0346
01/16/2023 23:00:00,0.0058
01/16/2023 23:15:00,0.0057
01/16/2023 23:30:00,0.0057
01/16/2023 23:45:00,0.0057
01/17/2023 00:00:00,0.0569
01/17/2023 00:15:00,0.1193
01/17/2023 00:30:00,0.0130
01/17/2023 00:45:00,0.0057
01/17/2023 01:00:00,0.0059
01/17/2023 01:15:00,0.0060
01/17/2023 01:30:00,0.0059
01/17/2023 01:45:00,0.0059
01/17/2023 02:00:00,0.0548
01/17/2023 02:15:00,0.1208
01/17/2023 02:30:00,0.0207
01/17/2023 02:45:00,0.0058
01/17/2023 03:00:00,0.0059
01/17/2023 03:15:00,0.0057
