Time Bucket (America/Chicago),Casa8-Mains_A (kWhs)
01/07/2023 17:00:00,0.7999
01/07/2023 18:00:00,0.0602
01/07/2023 19:00:00,0.7212
01/07/2023 20:00:00,0.4002
01/07/2023 21:00:00,0.2049
01/07/2023 22:00:00,0.5012
01/07/2023 23:00:00,0.2208
01/08/2023 00:00:00,0.2563
01/08/2023 01:00:00,0.1673
01/08/2023 02:00:00,0.1697
01/08/2023 03:00:00,0.0674
01/08/2023 04:00:00,0.0605
01/08/2023 05:00:00,0.0452
01/08/2023 06:00:00,0.0545
01/08/2023 07:00:00,0.1557
01/08/2023 08:00:00,0.0454
01/08/2023 09:00:00,0.0433
01/08/2023 10:00:00,0.0922
01/08/2023 11:00:00,0.3223
01/08/2023 12:00:00,0.1132
01/08/2023 13:00:00,0.0699
01/08/2023 14:00:00,0.0890
01/08/2023 15:00:00,0.1496
01/08/2023 16:00:00,0.3341
01/08/2023 17:00:00,0.3135
01/08/2023 18:00:00,0.3343
01/08/2023 19:00:00,0.3225
01/08/2023 20:00:00,0.2466
01/08/2023 21:00:00,0.5200
01/08/2023 22:00:00,0.6257
01/08/2023 23:00:00,0.4458
01/09/2023 00:00:00,0.2631
01/09/2023 01:00:00,0.1153
01/09/2023 02:00:00,0.0447
01/09/2023 03:00:00,0.0376
01/09/2023 04:00:00,0.3738
01/09/2023 05:00:00,0.8701
01/09/2023 06:00:00,0.2132
01/09/2023 07:00:00,0.1153
01/09/2023 08:00:00,0.0364
01/09/2023 09:00:00,0.0378
01/09/2023 10:00:00,0.0441
01/09/2023 11:00:00,0.0329
01/09/2023 12:00:00,0.0355
01/09/2023 13:00:00,0.0361
01/09/2023 14:00:00,0.0358
01/09/2023 15:00:00,0.0424
01/09/2023 16:00:00,0.0631
01/09/2023 17:00:00,0.1271
01/09/2023 18:00:00,0.2373
01/09/2023 19:00:00,0.8709
01/09/2023 20:00:00,0.4329
01/09/2023 21:00:00,0.2793
01/09/2023 22:00:00,0.1626
01/09/2023 23:00:00,0.1480
01/10/2023 00:00:00,0.1135
01/10/2023 01:00:00,0.0403
01/10/2023 02:00:00,0.0386
01/10/2023 03:00:00,0.0373
01/10/2023 04:00:00,0.2125
01/10/2023 05:00:00,0.8653
01/10/2023 06:00:00,0.4505
01/10/2023 07:00:00,0.0761
01/10/2023 08:00:00,0.0448
01/10/2023 09:00:00,0.0367
01/10/2023 10:00:00,0.0351
01/10/2023 11:00:00,0.0439
01/10/2023 12:00:00,0.1886
01/10/2023 13:00:00,0.1487
01/10/2023 14:00:00,0.1477
01/10/2023 15:00:00,0.0399
01/10/2023 16:00:00,0.0791
01/10/2023 17:00:00,0.1537
01/10/2023 18:00:00,0.4127
01/10/2023 19:00:00,0.1883
01/10/2023 20:00:00,0.1827
01/10/2023 21:00:00,0.2295
01/10/2023 22:00:00,0.2250
01/10/2023 23:00:00,0.1403
01/11/2023 00:00:00,0.0291
01/11/2023 01:00:00,0.0179
01/11/2023 02:00:00,0.0160
01/11/2023 03:00:00,0.0157
01/11/2023 04:00:00,0.1093
01/11/2023 05:00:00,0.7363
01/11/2023 06:00:00,0.8361
01/11/2023 07:00:00,0.3799
01/11/2023 08:00:00,0.0412
01/11/2023 09:00:00,0.0359
01/11/2023 10:00:00,0.0409
01/11/2023 11:00:00,0.0385
01/11/2023 12:00:00,0.1271
01/11/2023 13:00:00,0.1601
01/11/2023 14:00:00,0.2077
01/11/2023 15:00:00,0.0666
01/11/2023 16:00:00,0.0747
01/11/2023 17:00:00,0.5684
01/11/2023 18:00:00,0.1857
01/11/2023 19:00:00,0.3125
01/11/2023 20:00:00,0.3820
01/11/2023 21:00:00,0.3562
01/11/2023 22:00:00,0.3404
01/11/2023 23:00:00,0.2025
01/12/2023 00:00:00,0.0170
01/12/2023 01:00:00,0.0099
01/12/2023 02:00:00,0.0088
01/12/2023 03:00:00,0.0235
01/12/2023 04:00:00,0.1232
01/12/2023 05:00:00,0.7764
01/12/2023 06:00:00,0.9140
01/12/2023 07:00:00,0.2351
01/12/2023 08:00:00,0.0404
01/12/2023 09:00:00,0.0512
01/12/2023 10:00:00,0.0334
01/12/2023 11:00:00,0.0353
01/12/2023 12:00:00,0.0293
01/12/2023 13:00:00,0.0440
01/12/2023 14:00:00,0.0372
01/12/2023 15:00:00,0.0333
01/12/2023 16:00:00,0.0520
01/12/2023 17:00:00,0.0729
01/12/2023 18:00:00,0.2044
01/12/2023 19:00:00,0.2658
01/12/2023 20:00:00,0.2305
01/12/2023 21:00:00,0.2584
01/12/2023 22:00:00,0.1451
01/12/2023 23:00:00,0.1345
01/13/2023 00:00:00,0.0543
01/13/2023 01:00:00,0.0200
01/13/2023 02:00:00,0.0167
01/13/2023 03:00:00,0.0158
01/13/2023 04:00:00,0.0990
01/13/2023 05:00:00,0.6225
01/13/2023 06:00:00,0.7362
01/13/2023 07:00:00,0.1966
01/13/2023 08:00:00,0.0226
01/13/2023 09:00:00,0.0201
01/13/2023 10:00:00,0.0252
01/13/2023 11:00:00,0.0866
01/13/2023 12:00:00,0.0864
01/13/2023 13:00:00,0.0477
01/13/2023 14:00:00,0.0175
01/13/2023 15:00:00,0.0175
01/13/2023 16:00:00,0.5840
01/13/2023 17:00:00,0.1795
01/13/2023 18:00:00,0.3214
01/13/2023 19:00:00,0.7215
01/13/2023 20:00:00,0.6745
01/13/2023 21:00:00,0.1409
01/13/2023 22:00:00,0.1285
01/13/2023 23:00:00,0.0762
01/14/2023 00:00:00,0.0296
01/14/2023 01:00:00,0.0185
01/14/2023 02:00:00,0.0153
01/14/2023 03:00:00,0.0154
01/14/2023 04:00:00,0.0155
01/14/2023 05:00:00,0.1304
01/14/2023 06:00:00,0.6352
01/14/2023 07:00:00,0.7298
01/14/2023 08:00:00,0.0462
01/14/2023 09:00:00,0.0247
01/14/2023 10:00:00,0.0725
01/14/2023 11:00:00,0.0957
01/14/2023 12:00:00,0.0530
01/14/2023 13:00:00,0.0113
01/14/2023 14:00:00,0.0995
01/14/2023 15:00:00,0.0806
01/14/2023 16:00:00,0.0748
01/14/2023 17:00:00,0.0705
01/14/2023 18:00:00,0.0852
01/14/2023 19:00:00,0.1687
01/14/2023 20:00:00,0.1828
01/14/2023 21:00:00,0.1700
01/14/2023 22:00:00,0.1610
01/14/2023 23:00:00,0.1538
01/15/2023 00:00:00,0.0591
01/15/2023 01:00:00,0.0359
01/15/2023 02:00:00,0.0293
01/15/2023 03:00:00,0.0313
01/15/2023 04:00:00,0.0300
01/15/2023 05:00:00,0.0286
01/15/2023 06:00:00,0.0295
01/15/2023 07:00:00,0.0908
01/15/2023 08:00:00,0.2443
01/15/2023 09:00:00,0.2589
01/15/2023 10:00:00,0.2607
01/15/2023 11:00:00,0.2048
01/15/2023 12:00:00,0.0692
01/15/2023 13:00:00,0.0472
01/15/2023 14:00:00,0.0372
01/15/2023 15:00:00,0.0380
01/15/2023 16:00:00,0.0391
01/15/2023 17:00:00,0.0379
01/15/2023 18:00:00,0.1067
01/15/2023 19:00:00,0.1826
01/15/2023 20:00:00,0.2415
01/15/2023 21:00:00,0.2408
01/15/2023 22:00:00,0.1669
01/15/2023 23:00:00,0.0545
01/16/2023 00:00:00,0.0439
01/16/2023 01:00:00,0.0357
01/16/2023 02:00:00,0.0332
01/16/2023 03:00:00,0.0356
01/16/2023 04:00:00,0.1766
01/16/2023 05:00:00,0.6507
01/16/2023 06:00:00,0.7444
01/16/2023 07:00:00,0.0510
01/16/2023 08:00:00,0.0389
01/16/2023 09:00:00,0.0360
01/16/2023 10:00:00,0.0366
01/16/2023 11:00:00,0.0408
01/16/2023 12:00:00,0.0358
01/16/2023 13:00:00,0.0389
01/16/2023 14:00:00,0.0383
01/16/2023 15:00:00,0.1134
01/16/2023 16:00:00,0.2046
01/16/2023 17:00:00,0.1529
01/16/2023 18:00:00,0.0953
01/16/2023 19:00:00,0.0637
01/16/2023 20:00:00,0.2111
01/16/2023 21:00:00,0.1888
01/16/2023 22:00:00,0.2635
01/16/2023 23:00:00,0.2854
01/17/2023 00:00:00,0.0415
01/17/2023 01:00:00,0.0188
01/17/2023 02:00:00,0.0154
01/17/2023 03:00:00,0.0148
01/17/2023 04:00:00,0.2316
01/17/2023 05:00:00,0.6947
01/17/2023 06:00:00,0.8157
01/17/2023 07:00:00,0.0650
01/17/2023 08:00:00,0.0172
01/17/2023 09:00:00,0.0172
01/17/2023 10:00:00,0.0207
01/17/2023 11:00:00,0.0181
01/17/2023 12:00:00,0.0159
01/17/2023 13:00:00,0.0160
01/17/2023 14:00:00,0.0307
01/17/2023 15:00:00,0.0509
01/17/2023 16:00:00,0.0154
01/17/2023 17:00:00,0.0397
01/17/2023 18:00:00,0.3723
01/17/2023 19:00:00,0.4826
01/17/2023 20:00:00,0.6234
01/17/2023 21:00:00,0.6101
01/17/2023 22:00:00,0.5545
01/17/2023 23:00:00,0.2900
01/18/2023 00:00:00,0.0622
01/18/2023 01:00:00,0.0498
01/18/2023 02:00:00,0.0454
01/18/2023 03:00:00,0.0418
01/18/2023 04:00:00,0.0407
01/18/2023 05:00:00,0.6943
01/18/2023 06:00:00,0.8945
01/18/2023 07:00:00,0.1678
01/18/2023 08:00:00,0.0419
01/18/2023 09:00:00,0.0414
01/18/2023 10:00:00,0.0396
01/18/2023 11:00:00,0.0525
01/18/2023 12:00:00,0.0378
01/18/2023 13:00:00,0.1034
01/18/2023 14:00:00,0.1052
01/18/2023 15:00:00,0.0466
01/18/2023 16:00:00,0.0283
01/18/2023 17:00:00,0.0547
01/18/2023 18:00:00,0.0879
01/18/2023 19:00:00,0.3823
01/18/2023 20:00:00,0.3772
01/18/2023 21:00:00,0.2889
01/18/2023 22:00:00,0.3356
01/18/2023 23:00:00,0.0561
01/19/2023 00:00:00,0.0407
01/19/2023 01:00:00,0.0431
01/19/2023 02:00:00,0.0370
01/19/2023 03:00:00,0.0381
01/19/2023 04:00:00,0.1723
01/19/2023 05:00:00,0.6408
01/19/2023 06:00:00,0.7928
01/19/2023 07:00:00,0.2633
01/19/2023 08:00:00,0.0459
01/19/2023 09:00:00,0.0349
01/19/2023 10:00:00,0.0378
01/19/2023 11:00:00,0.0364
01/19/2023 12:00:00,0.0324
01/19/2023 13:00:00,0.0377
01/19/2023 14:00:00,0.0430
01/19/2023 15:00:00,0.0425
01/19/2023 16:00:00,0.0437
01/19/2023 17:00:00,0.0399
01/19/2023 18:00:00,0.1055
01/19/2023 19:00:00,0.1991
01/19/2023 20:00:00,0.2951
01/19/2023 21:00:00,0.5720
01/19/2023 22:00:00,0.3730
01/19/2023 23:00:00,0.0973
01/20/2023 00:00:00,0.0767
01/20/2023 01:00:00,0.0402
01/20/2023 02:00:00,0.0321
01/20/2023 03:00:00,0.0365
01/20/2023 04:00:00,0.0386
01/20/2023 05:00:00,0.6288
01/20/2023 06:00:00,0.2971
01/20/2023 07:00:00,0.1024
01/20/2023 08:00:00,0.0362
01/20/2023 09:00:00,0.0382
01/20/2023 10:00:00,0.0888
01/20/2023 11:00:00,0.1023
01/20/2023 12:00:00,0.0501
01/20/2023 13:00:00,0.0347
01/20/2023 14:00:00,0.3534
01/20/2023 15:00:00,0.4152
01/20/2023 16:00:00,0.0370
01/20/2023 17:00:00,0.0323
01/20/2023 18:00:00,0.1084
01/20/2023 19:00:00,0.3521
01/20/2023 20:00:00,0.3514
01/20/2023 21:00:00,0.3364
01/20/2023 22:00:00,0.2187
01/20/2023 23:00:00,0.1514
01/21/2023 00:00:00,0.1425
01/21/2023 01:00:00,0.0235
01/21/2023 02:00:00,0.0153
01/21/2023 03:00:00,0.0098
01/21/2023 04:00:00,0.0093
01/21/2023 05:00:00,0.0096
01/21/2023 06:00:00,0.0536
01/21/2023 07:00:00,0.0519
01/21/2023 08:00:00,0.0411
01/21/2023 09:00:00,0.0780
01/21/2023 10:00:00,0.3004
01/21/2023 11:00:00,0.2497
01/21/2023 12:00:00,0.2412
01/21/2023 13:00:00,0.0475
01/21/2023 14:00:00,0.0650
01/21/2023 15:00:00,0.1297
01/21/2023 16:00:00,0.0741
01/21/2023 17:00:00,0.0518
01/21/2023 18:00:00,0.1795
01/21/2023 19:00:00,0.2312
01/21/2023 20:00:00,0.1977
01/21/2023 21:00:00,0.2747
01/21/2023 22:00:00,0.3167
01/21/2023 23:00:00,0.1574
01/22/2023 00:00:00,0.0744
01/22/2023 01:00:00,0.0419
01/22/2023 02:00:00,0.0415
01/22/2023 03:00:00,0.0373
01/22/2023 04:00:00,0.0356
01/22/2023 05:00:00,0.0353
01/22/2023 06:00:00,0.0345
01/22/2023 07:00:00,0.0399
01/22/2023 08:00:00,0.0414
01/22/2023 09:00:00,0.0621
01/22/2023 10:00:00,0.0485
01/22/2023 11:00:00,0.0303
01/22/2023 12:00:00,0.0408
01/22/2023 13:00:00,0.0383
01/22/2023 14:00:00,0.0360
01/22/2023 15:00:00,0.0378
01/22/2023 16:00:00,0.0400
01/22/2023 17:00:00,0.0411
01/22/2023 18:00:00,0.0839
01/22/2023 19:00:00,0.0965
01/22/2023 20:00:00,0.0919
01/22/2023 21:00:00,0.1193
01/22/2023 22:00:00,0.1701
01/22/2023 23:00:00,0.1657
01/23/2023 00:00:00,0.0957
01/23/2023 01:00:00,0.0432
01/23/2023 02:00:00,0.0427
01/23/2023 03:00:00,0.0424
01/23/2023 04:00:00,0.4247
01/23/2023 05:00:00,0.6654
01/23/2023 06:00:00,0.3287
01/23/2023 07:00:00,0.1178
01/23/2023 08:00:00,0.0377
01/23/2023 09:00:00,0.0375
01/23/2023 10:00:00,0.0396
01/23/2023 11:00:00,0.0370
01/23/2023 12:00:00,0.0374
01/23/2023 13:00:00,0.0344
01/23/2023 14:00:00,0.0380
01/23/2023 15:00:00,0.3472
01/23/2023 16:00:00,0.5330
01/23/2023 17:00:00,0.6521
01/23/2023 18:00:00,0.1859
01/23/2023 19:00:00,0.3424
01/23/2023 20:00:00,0.3317
01/23/2023 21:00:00,0.2502
01/23/2023 22:00:00,0.2169
01/23/2023 23:00:00,0.1704
01/24/2023 00:00:00,0.0494
01/24/2023 01:00:00,0.0237
01/24/2023 02:00:00,0.0170
01/24/2023 03:00:00,0.3046
01/24/2023 04:00:00,0.6519
01/24/2023 05:00:00,0.5504
01/24/2023 06:00:00,0.1657
01/24/2023 07:00:00,0.2937
01/24/2023 08:00:00,0.0479
01/24/2023 09:00:00,0.0365
01/24/2023 10:00:00,0.0396
01/24/2023 11:00:00,0.0384
01/24/2023 12:00:00,0.0387
01/24/2023 13:00:00,0.0620
01/24/2023 14:00:00,0.0764
01/24/2023 15:00:00,0.0764
01/24/2023 16:00:00,0.0943
01/24/2023 17:00:00,0.1313
01/24/2023 18:00:00,0.1106
01/24/2023 19:00:00,0.1668
01/24/2023 20:00:00,0.3231
01/24/2023 21:00:00,0.2990
01/24/2023 22:00:00,0.3415
01/24/2023 23:00:00,0.1847
01/25/2023 00:00:00,0.0477
01/25/2023 01:00:00,0.0395
01/25/2023 02:00:00,0.0328
01/25/2023 03:00:00,0.0296
01/25/2023 04:00:00,0.4729
01/25/2023 05:00:00,0.6248
01/25/2023 06:00:00,0.5426
01/25/2023 07:00:00,0.2153
01/25/2023 08:00:00,0.0482
01/25/2023 09:00:00,0.0280
01/25/2023 10:00:00,0.0266
01/25/2023 11:00:00,0.0253
01/25/2023 12:00:00,0.0276
01/25/2023 13:00:00,0.0305
01/25/2023 14:00:00,0.0441
01/25/2023 15:00:00,0.0342
01/25/2023 16:00:00,0.0346
01/25/2023 17:00:00,0.0347
01/25/2023 18:00:00,0.1055
01/25/2023 19:00:00,0.2868
01/25/2023 20:00:00,0.3063
01/25/2023 21:00:00,0.1738
01/25/2023 22:00:00,0.1893
01/25/2023 23:00:00,0.1854
01/26/2023 00:00:00,0.0507
01/26/2023 01:00:00,0.0326
01/26/2023 02:00:00,0.0319
01/26/2023 03:00:00,0.0271
01/26/2023 04:00:00,0.3561
01/26/2023 05:00:00,0.7521
01/26/2023 06:00:00,0.5436
01/26/2023 07:00:00,0.0684
01/26/2023 08:00:00,0.0375
01/26/2023 09:00:00,0.0330
01/26/2023 10:00:00,0.0358
01/26/2023 11:00:00,0.0351
01/26/2023 12:00:00,0.0434
01/26/2023 13:00:00,0.2098
01/26/2023 14:00:00,0.2397
01/26/2023 15:00:00,0.0729
01/26/2023 16:00:00,0.0368
01/26/2023 17:00:00,0.1211
01/26/2023 18:00:00,0.6435
01/26/2023 19:00:00,0.7948
01/26/2023 20:00:00,0.4864
01/26/2023 21:00:00,0.1927
01/26/2023 22:00:00,0.1855
01/26/2023 23:00:00,0.1813
01/27/2023 00:00:00,0.0945
01/27/2023 01:00:00,0.0430
01/27/2023 02:00:00,0.0286
01/27/2023 03:00:00,0.0267
01/27/2023 04:00:00,0.0580
01/27/2023 05:00:00,0.0592
01/27/2023 06:00:00,0.2455
01/27/2023 07:00:00,0.0795
01/27/2023 08:00:00,0.0365
01/27/2023 09:00:00,0.0358
01/27/2023 10:00:00,0.0306
01/27/2023 11:00:00,0.0356
01/27/2023 12:00:00,0.0354
01/27/2023 13:00:00,0.0465
01/27/2023 14:00:00,0.0398
01/27/2023 15:00:00,0.0375
01/27/2023 16:00:00,0.0435
01/27/2023 17:00:00,0.0798
01/27/2023 18:00:00,0.0843
01/27/2023 19:00:00,0.1707
01/27/2023 20:00:00,0.3297
01/27/2023 21:00:00,0.4589
01/27/2023 22:00:00,0.2674
01/27/2023 23:00:00,0.1841
01/28/2023 00:00:00,0.0769
01/28/2023 01:00:00,0.0390
01/28/2023 02:00:00,0.0335
01/28/2023 03:00:00,0.0324
01/28/2023 04:00:00,0.1816
01/28/2023 05:00:00,0.2390
01/28/2023 06:00:00,0.6087
01/28/2023 07:00:00,0.0453
01/28/2023 08:00:00,0.0420
01/28/2023 09:00:00,0.0623
01/28/2023 10:00:00,0.0575
01/28/2023 11:00:00,0.0274
01/28/2023 12:00:00,0.0418
01/28/2023 13:00:00,0.2698
01/28/2023 14:00:00,0.2624
01/28/2023 15:00:00,0.2948
01/28/2023 16:00:00,0.1960
01/28/2023 17:00:00,0.0391
01/28/2023 18:00:00,0.1423
01/28/2023 19:00:00,0.1512
01/28/2023 20:00:00,0.1123
01/28/2023 21:00:00,0.1187
01/28/2023 22:00:00,0.1120
01/28/2023 23:00:00,0.1220
01/29/2023 00:00:00,0.1318
01/29/2023 01:00:00,0.0508
01/29/2023 02:00:00,0.0215
01/29/2023 03:00:00,0.0144
01/29/2023 04:00:00,0.0124
01/29/2023 05:00:00,0.0268
01/29/2023 06:00:00,0.0488
01/29/2023 07:00:00,0.0144
01/29/2023 08:00:00,0.0182
01/29/2023 09:00:00,0.1101
01/29/2023 10:00:00,0.0941
01/29/2023 11:00:00,0.0873
01/29/2023 12:00:00,0.1551
01/29/2023 13:00:00,0.0912
01/29/2023 14:00:00,0.0364
01/29/2023 15:00:00,0.0366
01/29/2023 16:00:00,0.0370
01/29/2023 17:00:00,0.0414
01/29/2023 18:00:00,0.0472
01/29/2023 19:00:00,0.0371
01/29/2023 20:00:00,0.0996
01/29/2023 21:00:00,0.1440
01/29/2023 22:00:00,0.2659
01/29/2023 23:00:00,0.3967
01/30/2023 00:00:00,0.1490
01/30/2023 01:00:00,0.0471
01/30/2023 02:00:00,0.0426
01/30/2023 03:00:00,0.0380
01/30/2023 04:00:00,0.1366
01/30/2023 05:00:00,0.6501
01/30/2023 06:00:00,0.7995
01/30/2023 07:00:00,0.1398
01/30/2023 08:00:00,0.0450
01/30/2023 09:00:00,0.0424
01/30/2023 10:00:00,0.0310
01/30/2023 11:00:00,0.0381
01/30/2023 12:00:00,0.0352
01/30/2023 13:00:00,0.0316
01/30/2023 14:00:00,0.0387
01/30/2023 15:00:00,0.0645
01/30/2023 16:00:00,0.0675
01/30/2023 17:00:00,0.0384
01/30/2023 18:00:00,0.0709
01/30/2023 19:00:00,0.2496
01/30/2023 20:00:00,0.3618
01/30/2023 21:00:00,0.2939
01/30/2023 22:00:00,0.1580
01/30/2023 23:00:00,0.0443
01/31/2023 00:00:00,0.0370
01/31/2023 01:00:00,0.0338
01/31/2023 02:00:00,0.0305
01/31/2023 03:00:00,0.0297
01/31/2023 04:00:00,0.2704
01/31/2023 05:00:00,0.1991
01/31/2023 06:00:00,0.2899
01/31/2023 07:00:00,0.0546
01/31/2023 08:00:00,0.0431
01/31/2023 09:00:00,0.0325
01/31/2023 10:00:00,0.0293
01/31/2023 11:00:00,0.0337
01/31/2023 12:00:00,0.0345
01/31/2023 13:00:00,0.0350
01/31/2023 14:00:00,0.0549
01/31/2023 15:00:00,0.0756
01/31/2023 16:00:00,0.0693
01/31/2023 17:00:00,0.0989
01/31/2023 18:00:00,0.1683
01/31/2023 19:00:00,0.3578
01/31/2023 20:00:00,0.4004
01/31/2023 21:00:00,0.2300
01/31/2023 22:00:00,0.3069
01/31/2023 23:00:00,0.0773
02/01/2023 00:00:00,0.0389
