Time Bucket (America/Chicago),Casa10-Mains_A (kWatts)
03/02/2023 18:15:00,0.0291
03/02/2023 18:30:00,0.0292
03/02/2023 18:45:00,0.0292
03/02/2023 19:00:00,0.0292
03/02/2023 19:15:00,0.0294
03/02/2023 19:30:00,0.0294
03/02/2023 19:45:00,0.0295
03/02/2023 20:00:00,0.0292
03/02/2023 20:15:00,0.0290
03/02/2023 20:30:00,0.0289
03/02/2023 20:45:00,0.0289
03/02/2023 21:00:00,0.0289
03/02/2023 21:15:00,0.0287
03/02/2023 21:30:00,0.0287
03/02/2023 21:45:00,0.0287
03/02/2023 22:00:00,0.0288
03/02/2023 22:15:00,0.0288
03/02/2023 22:30:00,0.0283
03/02/2023 22:45:00,0.0283
03/02/2023 23:00:00,0.0282
03/02/2023 23:15:00,0.0299
03/02/2023 23:30:00,0.0299
03/02/2023 23:45:00,0.0298
03/03/2023 00:00:00,0.0298
03/03/2023 00:15:00,0.0299
03/03/2023 00:30:00,0.0298
03/03/2023 00:45:00,0.0297
03/03/2023 01:00:00,0.0296
03/03/2023 01:15:00,0.0295
03/03/2023 01:30:00,0.0296
03/03/2023 01:45:00,0.0297
03/03/2023 02:00:00,0.0297
03/03/2023 02:15:00,0.0298
03/03/2023 02:30:00,0.0297
03/03/2023 02:45:00,0.0296
03/03/2023 03:00:00,0.0296
03/03/2023 03:15:00,0.0296
03/03/2023 03:30:00,0.0296
03/03/2023 03:45:00,0.0296
03/03/2023 04:00:00,0.0296
03/03/2023 04:15:00,0.0289
03/03/2023 04:30:00,0.0287
03/03/2023 04:45:00,0.0295
03/03/2023 05:00:00,0.0296
03/03/2023 05:15:00,0.0296
03/03/2023 05:30:00,0.0296
03/03/2023 05:45:00,0.0297
03/03/2023 06:00:00,0.0297
03/03/2023 06:15:00,0.0298
03/03/2023 06:30:00,0.0301
03/03/2023 06:45:00,0.0301
03/03/2023 07:00:00,0.0301
03/03/2023 07:15:00,0.0301
03/03/2023 07:30:00,0.0300
03/03/2023 07:45:00,0.0300
03/03/2023 08:00:00,0.0302
03/03/2023 08:15:00,0.0299
03/03/2023 08:30:00,0.0307
03/03/2023 08:45:00,0.0317
03/03/2023 09:00:00,0.0308
03/03/2023 09:15:00,0.0299
03/03/2023 09:30:00,0.0300
03/03/2023 09:45:00,0.0312
03/03/2023 10:00:00,0.0320
03/03/2023 10:15:00,0.0298
03/03/2023 10:30:00,0.0295
03/03/2023 10:45:00,0.0294
03/03/2023 11:00:00,0.0295
03/03/2023 11:15:00,0.0297
03/03/2023 11:30:00,0.0313
03/03/2023 11:45:00,0.0301
03/03/2023 12:00:00,0.0291
03/03/2023 12:15:00,0.0294
03/03/2023 12:30:00,0.0325
03/03/2023 12:45:00,0.0295
03/03/2023 13:00:00,0.0289
03/03/2023 13:15:00,0.0290
03/03/2023 13:30:00,0.0291
03/03/2023 13:45:00,0.0289
03/03/2023 14:00:00,0.0287
03/03/2023 14:15:00,0.0283
03/03/2023 14:30:00,0.0280
03/03/2023 14:45:00,0.0280
03/03/2023 15:00:00,0.0287
03/03/2023 15:15:00,0.0287
03/03/2023 15:30:00,0.0285
03/03/2023 15:45:00,0.0285
03/03/2023 16:00:00,0.0284
03/03/2023 16:15:00,0.0285
03/03/2023 16:30:00,0.0284
03/03/2023 16:45:00,0.0284
03/03/2023 17:00:00,0.0284
03/03/2023 17:15:00,0.0284
03/03/2023 17:30:00,0.0285
03/03/2023 17:45:00,0.0307
03/03/2023 18:00:00,0.0304
03/03/2023 18:15:00,0.0291
03/03/2023 18:30:00,0.0291
03/03/2023 18:45:00,0.0291
03/03/2023 19:00:00,0.0314
03/03/2023 19:15:00,0.0299
03/03/2023 19:30:00,0.0292
03/03/2023 19:45:00,0.0293
03/03/2023 20:00:00,0.0293
03/03/2023 20:15:00,0.0293
03/03/2023 20:30:00,0.0293
03/03/2023 20:45:00,0.0293
03/03/2023 21:00:00,0.0294
03/03/2023 21:15:00,0.0294
03/03/2023 21:30:00,0.0294
03/03/2023 21:45:00,0.0294
03/03/2023 22:00:00,0.0293
03/03/2023 22:15:00,0.0295
03/03/2023 22:30:00,0.0294
03/03/2023 22:45:00,0.0295
03/03/2023 23:00:00,0.0295
03/03/2023 23:15:00,0.0295
03/03/2023 23:30:00,0.0295
03/03/2023 23:45:00,0.0294
03/04/2023 00:00:00,0.0295
03/04/2023 00:15:00,0.0296
03/04/2023 00:30:00,0.0296
03/04/2023 00:45:00,0.0296
03/04/2023 01:00:00,0.0297
03/04/2023 01:15:00,0.0297
03/04/2023 01:30:00,0.0297
03/04/2023 01:45:00,0.0297
03/04/2023 02:00:00,0.0297
03/04/2023 02:15:00,0.0298
03/04/2023 02:30:00,0.0298
03/04/2023 02:45:00,0.0297
03/04/2023 03:00:00,0.0297
03/04/2023 03:15:00,0.0298
03/04/2023 03:30:00,0.0298
03/04/2023 03:45:00,0.0298
03/04/2023 04:00:00,0.0298
03/04/2023 04:15:00,0.0298
03/04/2023 04:30:00,0.0299
03/04/2023 04:45:00,0.0299
03/04/2023 05:00:00,0.0302
03/04/2023 05:15:00,0.0303
03/04/2023 05:30:00,0.0302
03/04/2023 05:45:00,0.0302
03/04/2023 06:00:00,0.0302
03/04/2023 06:15:00,0.0303
03/04/2023 06:30:00,0.0304
03/04/2023 06:45:00,0.0331
03/04/2023 07:00:00,0.0348
03/04/2023 07:15:00,0.0328
03/04/2023 07:30:00,0.0334
03/04/2023 07:45:00,0.0330
03/04/2023 08:00:00,0.0354
03/04/2023 08:15:00,0.0354
03/04/2023 08:30:00,0.0320
03/04/2023 08:45:00,0.0302
03/04/2023 09:00:00,0.0296
03/04/2023 09:15:00,0.0303
03/04/2023 09:30:00,0.0320
03/04/2023 09:45:00,0.0297
03/04/2023 10:00:00,0.0295
03/04/2023 10:15:00,0.0295
03/04/2023 10:30:00,0.0293
03/04/2023 10:45:00,0.0300
03/04/2023 11:00:00,0.0314
03/04/2023 11:15:00,0.0311
03/04/2023 11:30:00,0.0338
03/04/2023 11:45:00,0.0346
03/04/2023 12:00:00,0.0330
03/04/2023 12:15:00,0.0334
03/04/2023 12:30:00,0.0323
03/04/2023 12:45:00,0.0298
03/04/2023 13:00:00,0.0289
03/04/2023 13:15:00,0.0289
03/04/2023 13:30:00,0.0351
03/04/2023 13:45:00,0.0351
03/04/2023 14:00:00,0.0385
03/04/2023 14:15:00,0.0327
03/04/2023 14:30:00,0.0323
03/04/2023 14:45:00,0.0296
03/04/2023 15:00:00,0.0354
03/04/2023 15:15:00,0.0336
03/04/2023 15:30:00,0.0380
03/04/2023 15:45:00,0.0331
03/04/2023 16:00:00,0.0290
03/04/2023 16:15:00,0.0286
03/04/2023 16:30:00,0.0288
03/04/2023 16:45:00,0.0289
03/04/2023 17:00:00,0.0289
03/04/2023 17:15:00,0.0291
03/04/2023 17:30:00,0.0292
03/04/2023 17:45:00,0.0292
03/04/2023 18:00:00,0.0292
03/04/2023 18:15:00,0.0293
03/04/2023 18:30:00,0.0294
03/04/2023 18:45:00,0.0295
03/04/2023 19:00:00,0.0294
03/04/2023 19:15:00,0.0294
03/04/2023 19:30:00,0.0294
03/04/2023 19:45:00,0.0294
03/04/2023 20:00:00,0.0294
03/04/2023 20:15:00,0.0294
03/04/2023 20:30:00,0.0294
03/04/2023 20:45:00,0.0294
03/04/2023 21:00:00,0.0295
03/04/2023 21:15:00,0.0294
03/04/2023 21:30:00,0.0294
03/04/2023 21:45:00,0.0295
03/04/2023 22:00:00,0.0295
03/04/2023 22:15:00,0.0295
03/04/2023 22:30:00,0.0295
03/04/2023 22:45:00,0.0295
03/04/2023 23:00:00,0.0296
03/04/2023 23:15:00,0.0296
03/04/2023 23:30:00,0.0296
03/04/2023 23:45:00,0.0295
03/05/2023 00:00:00,0.0295
03/05/2023 00:15:00,0.0295
03/05/2023 00:30:00,0.0293
03/05/2023 00:45:00,0.0294
03/05/2023 01:00:00,0.0291
03/05/2023 01:15:00,0.0287
03/05/2023 01:30:00,0.0288
03/05/2023 01:45:00,0.0289
03/05/2023 02:00:00,0.0289
03/05/2023 02:15:00,0.0289
03/05/2023 02:30:00,0.0289
03/05/2023 02:45:00,0.0289
03/05/2023 03:00:00,0.0288
03/05/2023 03:15:00,0.0286
03/05/2023 03:30:00,0.0290
03/05/2023 03:45:00,0.0290
03/05/2023 04:00:00,0.0290
03/05/2023 04:15:00,0.0291
03/05/2023 04:30:00,0.0291
03/05/2023 04:45:00,0.0291
03/05/2023 05:00:00,0.0289
03/05/2023 05:15:00,0.0291
03/05/2023 05:30:00,0.0290
03/05/2023 05:45:00,0.0288
03/05/2023 06:00:00,0.0289
03/05/2023 06:15:00,0.0286
03/05/2023 06:30:00,0.0282
03/05/2023 06:45:00,0.0284
03/05/2023 07:00:00,0.0285
03/05/2023 07:15:00,0.0282
03/05/2023 07:30:00,0.0278
03/05/2023 07:45:00,0.0263
03/05/2023 08:00:00,0.0259
03/05/2023 08:15:00,0.0249
03/05/2023 08:30:00,0.0219
03/05/2023 08:45:00,0.0212
03/05/2023 09:00:00,0.0299
03/05/2023 09:15:00,0.0296
03/05/2023 09:30:00,0.0297
03/05/2023 09:45:00,0.0295
03/05/2023 10:00:00,0.0295
03/05/2023 10:15:00,0.0319
03/05/2023 10:30:00,0.0330
03/05/2023 10:45:00,0.0310
03/05/2023 11:00:00,0.0308
03/05/2023 11:15:00,0.0338
03/05/2023 11:30:00,0.0295
03/05/2023 11:45:00,0.0290
03/05/2023 12:00:00,0.0290
03/05/2023 12:15:00,0.0287
03/05/2023 12:30:00,0.0286
03/05/2023 12:45:00,0.0291
03/05/2023 13:00:00,0.0292
03/05/2023 13:15:00,0.0291
03/05/2023 13:30:00,0.0291
03/05/2023 13:45:00,0.0291
03/05/2023 14:00:00,0.0290
03/05/2023 14:15:00,0.0290
03/05/2023 14:30:00,0.0290
03/05/2023 14:45:00,0.0290
03/05/2023 15:00:00,0.0290
03/05/2023 15:15:00,0.0289
03/05/2023 15:30:00,0.0289
03/05/2023 15:45:00,0.0288
03/05/2023 16:00:00,0.0288
03/05/2023 16:15:00,0.0287
03/05/2023 16:30:00,0.0286
03/05/2023 16:45:00,0.0285
03/05/2023 17:00:00,0.0285
03/05/2023 17:15:00,0.0286
03/05/2023 17:30:00,0.0287
03/05/2023 17:45:00,0.0288
03/05/2023 18:00:00,0.0289
03/05/2023 18:15:00,0.0291
03/05/2023 18:30:00,0.0292
03/05/2023 18:45:00,0.0293
03/05/2023 19:00:00,0.0293
03/05/2023 19:15:00,0.0293
03/05/2023 19:30:00,0.0293
03/05/2023 19:45:00,0.0293
03/05/2023 20:00:00,0.0293
03/05/2023 20:15:00,0.0294
03/05/2023 20:30:00,0.0294
03/05/2023 20:45:00,0.0294
03/05/2023 21:00:00,0.0295
03/05/2023 21:15:00,0.0295
03/05/2023 21:30:00,0.0295
03/05/2023 21:45:00,0.0295
03/05/2023 22:00:00,0.0295
03/05/2023 22:15:00,0.0296
03/05/2023 22:30:00,0.0296
03/05/2023 22:45:00,0.0297
03/05/2023 23:00:00,0.0297
03/05/2023 23:15:00,0.0297
03/05/2023 23:30:00,0.0298
03/05/2023 23:45:00,0.0297
03/06/2023 00:00:00,0.0298
03/06/2023 00:15:00,0.0298
03/06/2023 00:30:00,0.0298
03/06/2023 00:45:00,0.0297
03/06/2023 01:00:00,0.0297
03/06/2023 01:15:00,0.0298
03/06/2023 01:30:00,0.0299
03/06/2023 01:45:00,0.0299
03/06/2023 02:00:00,0.0299
03/06/2023 02:15:00,0.0299
03/06/2023 02:30:00,0.0299
03/06/2023 02:45:00,0.0299
03/06/2023 03:00:00,0.0300
03/06/2023 03:15:00,0.0300
03/06/2023 03:30:00,0.0300
03/06/2023 03:45:00,0.0299
03/06/2023 04:00:00,0.0300
03/06/2023 04:15:00,0.0300
03/06/2023 04:30:00,0.0300
03/06/2023 04:45:00,0.0300
03/06/2023 05:00:00,0.0300
03/06/2023 05:15:00,0.0301
03/06/2023 05:30:00,0.0301
03/06/2023 05:45:00,0.0301
03/06/2023 06:00:00,0.0300
03/06/2023 06:15:00,0.0300
03/06/2023 06:30:00,0.0301
03/06/2023 06:45:00,0.0300
03/06/2023 07:00:00,0.0300
03/06/2023 07:15:00,0.0301
03/06/2023 07:30:00,0.0302
03/06/2023 07:45:00,0.0302
03/06/2023 08:00:00,0.0310
03/06/2023 08:15:00,0.0322
03/06/2023 08:30:00,0.0307
03/06/2023 08:45:00,0.0300
03/06/2023 09:00:00,0.0299
03/06/2023 09:15:00,0.0303
03/06/2023 09:30:00,0.0318
03/06/2023 09:45:00,0.0305
03/06/2023 10:00:00,0.0309
03/06/2023 10:15:00,0.0299
03/06/2023 10:30:00,0.0296
03/06/2023 10:45:00,0.0295
03/06/2023 11:00:00,0.0296
03/06/2023 11:15:00,0.0295
03/06/2023 11:30:00,0.0294
03/06/2023 11:45:00,0.0293
03/06/2023 12:00:00,0.0292
03/06/2023 12:15:00,0.0292
03/06/2023 12:30:00,0.0292
03/06/2023 12:45:00,0.0292
03/06/2023 13:00:00,0.0293
03/06/2023 13:15:00,0.0292
03/06/2023 13:30:00,0.0291
03/06/2023 13:45:00,0.0291
03/06/2023 14:00:00,0.0291
03/06/2023 14:15:00,0.0290
03/06/2023 14:30:00,0.0290
03/06/2023 14:45:00,0.0294
03/06/2023 15:00:00,0.0291
03/06/2023 15:15:00,0.0292
03/06/2023 15:30:00,0.0291
03/06/2023 15:45:00,0.0288
03/06/2023 16:00:00,0.0287
03/06/2023 16:15:00,0.0286
03/06/2023 16:30:00,0.0288
03/06/2023 16:45:00,0.0288
03/06/2023 17:00:00,0.0292
03/06/2023 17:15:00,0.0294
03/06/2023 17:30:00,0.0296
03/06/2023 17:45:00,0.0298
03/06/2023 18:00:00,0.0309
03/06/2023 18:15:00,0.0322
03/06/2023 18:30:00,0.0313
03/06/2023 18:45:00,0.0302
03/06/2023 19:00:00,0.0301
03/06/2023 19:15:00,0.0317
03/06/2023 19:30:00,0.0314
03/06/2023 19:45:00,0.0300
03/06/2023 20:00:00,0.0299
03/06/2023 20:15:00,0.0298
03/06/2023 20:30:00,0.0297
03/06/2023 20:45:00,0.0297
03/06/2023 21:00:00,0.0297
03/06/2023 21:15:00,0.0297
03/06/2023 21:30:00,0.0297
03/06/2023 21:45:00,0.0298
03/06/2023 22:00:00,0.0297
03/06/2023 22:15:00,0.0298
03/06/2023 22:30:00,0.0298
03/06/2023 22:45:00,0.0298
03/06/2023 23:00:00,0.0299
03/06/2023 23:15:00,0.0298
03/06/2023 23:30:00,0.0298
03/06/2023 23:45:00,0.0297
03/07/2023 00:00:00,0.0298
03/07/2023 00:15:00,0.0297
03/07/2023 00:30:00,0.0298
03/07/2023 00:45:00,0.0299
03/07/2023 01:00:00,0.0298
03/07/2023 01:15:00,0.0298
03/07/2023 01:30:00,0.0299
03/07/2023 01:45:00,0.0298
03/07/2023 02:00:00,0.0300
03/07/2023 02:15:00,0.0299
03/07/2023 02:30:00,0.0299
03/07/2023 02:45:00,0.0299
03/07/2023 03:00:00,0.0300
03/07/2023 03:15:00,0.0300
03/07/2023 03:30:00,0.0301
03/07/2023 03:45:00,0.0301
03/07/2023 04:00:00,0.0301
03/07/2023 04:15:00,0.0301
03/07/2023 04:30:00,0.0301
03/07/2023 04:45:00,0.0301
03/07/2023 05:00:00,0.0301
03/07/2023 05:15:00,0.0303
03/07/2023 05:30:00,0.0305
03/07/2023 05:45:00,0.0305
03/07/2023 06:00:00,0.0303
03/07/2023 06:15:00,0.0304
03/07/2023 06:30:00,0.0303
03/07/2023 06:45:00,0.0304
03/07/2023 07:00:00,0.0306
03/07/2023 07:15:00,0.0305
03/07/2023 07:30:00,0.0303
03/07/2023 07:45:00,0.0302
03/07/2023 08:00:00,0.0303
03/07/2023 08:15:00,0.0303
03/07/2023 08:30:00,0.0302
03/07/2023 08:45:00,0.0301
03/07/2023 09:00:00,0.0299
03/07/2023 09:15:00,0.0301
03/07/2023 09:30:00,0.0303
03/07/2023 09:45:00,0.0301
03/07/2023 10:00:00,0.0298
03/07/2023 10:15:00,0.0297
03/07/2023 10:30:00,0.0296
03/07/2023 10:45:00,0.0294
03/07/2023 11:00:00,0.0295
03/07/2023 11:15:00,0.0301
03/07/2023 11:30:00,0.0314
03/07/2023 11:45:00,0.0302
03/07/2023 12:00:00,0.0292
03/07/2023 12:15:00,0.0291
03/07/2023 12:30:00,0.0293
03/07/2023 12:45:00,0.0312
03/07/2023 13:00:00,0.0291
03/07/2023 13:15:00,0.0291
03/07/2023 13:30:00,0.0290
03/07/2023 13:45:00,0.0306
03/07/2023 14:00:00,0.0310
03/07/2023 14:15:00,0.0290
03/07/2023 14:30:00,0.0289
03/07/2023 14:45:00,0.0288
03/07/2023 15:00:00,0.0310
03/07/2023 15:15:00,0.0291
03/07/2023 15:30:00,0.0288
03/07/2023 15:45:00,0.0287
03/07/2023 16:00:00,0.0286
03/07/2023 16:15:00,0.0278
03/07/2023 16:30:00,0.0242
03/07/2023 16:45:00,0.0242
03/07/2023 17:00:00,0.0246
03/07/2023 17:15:00,0.0229
03/07/2023 17:30:00,0.0288
03/07/2023 17:45:00,0.0292
03/07/2023 18:00:00,0.0294
03/07/2023 18:15:00,0.0297
03/07/2023 18:30:00,0.0299
03/07/2023 18:45:00,0.0299
03/07/2023 19:00:00,0.0300
03/07/2023 19:15:00,0.0300
03/07/2023 19:30:00,0.0300
03/07/2023 19:45:00,0.0300
03/07/2023 20:00:00,0.0299
03/07/2023 20:15:00,0.0298
03/07/2023 20:30:00,0.0297
03/07/2023 20:45:00,0.0297
03/07/2023 21:00:00,0.0297
03/07/2023 21:15:00,0.0297
03/07/2023 21:30:00,0.0296
03/07/2023 21:45:00,0.0296
03/07/2023 22:00:00,0.0296
03/07/2023 22:15:00,0.0296
03/07/2023 22:30:00,0.0296
03/07/2023 22:45:00,0.0297
03/07/2023 23:00:00,0.0297
03/07/2023 23:15:00,0.0297
03/07/2023 23:30:00,0.0297
03/07/2023 23:45:00,0.0298
03/08/2023 00:00:00,0.0299
03/08/2023 00:15:00,0.0299
03/08/2023 00:30:00,0.0299
03/08/2023 00:45:00,0.0299
03/08/2023 01:00:00,0.0299
03/08/2023 01:15:00,0.0299
03/08/2023 01:30:00,0.0299
03/08/2023 01:45:00,0.0299
03/08/2023 02:00:00,0.0300
03/08/2023 02:15:00,0.0300
03/08/2023 02:30:00,0.0300
03/08/2023 02:45:00,0.0300
03/08/2023 03:00:00,0.0301
03/08/2023 03:15:00,0.0301
03/08/2023 03:30:00,0.0301
03/08/2023 03:45:00,0.0301
03/08/2023 04:00:00,0.0301
03/08/2023 04:15:00,0.0301
03/08/2023 04:30:00,0.0302
03/08/2023 04:45:00,0.0302
03/08/2023 05:00:00,0.0301
03/08/2023 05:15:00,0.0301
03/08/2023 05:30:00,0.0301
03/08/2023 05:45:00,0.0302
03/08/2023 06:00:00,0.0303
03/08/2023 06:15:00,0.0303
03/08/2023 06:30:00,0.0304
03/08/2023 06:45:00,0.0321
03/08/2023 07:00:00,0.0344
03/08/2023 07:15:00,0.0337
03/08/2023 07:30:00,0.0304
03/08/2023 07:45:00,0.0302
03/08/2023 08:00:00,0.0306
03/08/2023 08:15:00,0.0352
03/08/2023 08:30:00,0.0301
03/08/2023 08:45:00,0.0299
03/08/2023 09:00:00,0.0300
03/08/2023 09:15:00,0.0300
03/08/2023 09:30:00,0.0296
03/08/2023 09:45:00,0.0290
03/08/2023 10:00:00,0.0278
03/08/2023 10:15:00,0.0269
03/08/2023 10:30:00,0.0269
03/08/2023 10:45:00,0.0333
03/08/2023 11:00:00,0.0310
03/08/2023 11:15:00,0.0293
03/08/2023 11:30:00,0.0294
03/08/2023 11:45:00,0.0292
03/08/2023 12:00:00,0.0293
03/08/2023 12:15:00,0.0291
03/08/2023 12:30:00,0.0292
03/08/2023 12:45:00,0.0292
03/08/2023 13:00:00,0.0292
03/08/2023 13:15:00,0.0291
03/08/2023 13:30:00,0.0291
03/08/2023 13:45:00,0.0291
03/08/2023 14:00:00,0.0299
03/08/2023 14:15:00,0.0311
03/08/2023 14:30:00,0.0309
03/08/2023 14:45:00,0.0291
03/08/2023 15:00:00,0.0290
03/08/2023 15:15:00,0.0290
03/08/2023 15:30:00,0.0311
03/08/2023 15:45:00,0.0291
03/08/2023 16:00:00,0.0287
03/08/2023 16:15:00,0.0294
03/08/2023 16:30:00,0.0292
03/08/2023 16:45:00,0.0289
03/08/2023 17:00:00,0.0291
03/08/2023 17:15:00,0.0292
03/08/2023 17:30:00,0.0295
03/08/2023 17:45:00,0.0296
03/08/2023 18:00:00,0.0297
03/08/2023 18:15:00,0.0299
03/08/2023 18:30:00,0.0300
03/08/2023 18:45:00,0.0301
03/08/2023 19:00:00,0.0301
03/08/2023 19:15:00,0.0301
03/08/2023 19:30:00,0.0300
03/08/2023 19:45:00,0.0300
03/08/2023 20:00:00,0.0299
03/08/2023 20:15:00,0.0300
03/08/2023 20:30:00,0.0237
03/08/2023 20:45:00,0.0000
03/08/2023 21:00:00,0.0000
03/08/2023 21:15:00,0.0000
03/08/2023 21:30:00,0.0000
03/08/2023 21:45:00,0.0000
03/08/2023 22:00:00,0.0000
03/08/2023 22:15:00,0.0000
03/08/2023 22:30:00,0.0000
03/08/2023 22:45:00,0.0000
03/08/2023 23:00:00,0.0000
03/08/2023 23:15:00,0.0000
03/08/2023 23:30:00,0.0000
03/08/2023 23:45:00,0.0000
03/09/2023 00:00:00,0.0000
03/09/2023 00:15:00,0.0000
03/09/2023 00:30:00,0.0000
03/09/2023 00:45:00,0.0000
03/09/2023 01:00:00,0.0000
03/09/2023 01:15:00,0.0000
